chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18	coverage19	numCs19	numTs19	coverage20	numCs20	numTs20
NC_059184.1	13429589	13429590	*	16	14	2	17	14	3	15	14	1	14	13	1	14	14	0	21	17	4	10	10	0	23	23	0	12	12	0	14	14	0	19	19	0	18	17	1	18	18	0	14	13	1	23	21	2	25	25	0	25	24	1	15	13	2	15	14	1	13	13	0
NC_059184.1	13429648	13429649	*	13	13	0	20	19	1	16	15	1	17	17	0	17	16	1	20	20	0	15	15	0	27	27	0	12	12	0	15	15	0	19	19	0	16	16	0	17	17	0	17	17	0	21	19	2	29	29	0	26	26	0	16	15	1	17	17	0	13	13	0
NC_059184.1	13429663	13429664	*	12	11	1	16	16	0	13	13	0	18	17	1	15	15	0	16	16	0	16	14	2	27	27	0	12	11	1	15	14	1	17	17	0	17	17	0	13	13	0	12	11	1	18	18	0	27	27	0	24	22	2	18	17	1	15	15	0	14	14	0
NC_059184.1	13429750	13429751	*	20	19	1	20	19	1	13	13	0	19	17	2	13	13	0	13	13	0	14	12	2	22	21	1	14	13	1	22	20	2	21	21	0	16	14	2	14	12	2	21	20	1	19	18	1	21	20	1	25	23	2	20	19	1	19	18	1	16	16	0
NC_059184.1	13438021	13438022	*	12	11	1	20	17	3	25	12	13	13	12	1	13	13	0	14	13	1	13	13	0	13	13	0	12	10	2	24	12	12	25	20	5	25	25	0	11	10	1	17	14	3	17	16	1	19	16	3	20	18	2	19	14	5	37	19	18	17	15	2
NC_059184.1	13541553	13541554	*	15	15	0	13	11	2	18	16	2	13	11	2	17	16	1	18	17	1	15	11	4	12	12	0	11	10	1	18	17	1	16	15	1	12	11	1	13	13	0	15	14	1	19	18	1	22	20	2	17	14	3	18	17	1	18	17	1	15	15	0
NC_059184.1	13563825	13563826	*	20	19	1	12	10	2	17	17	0	13	13	0	10	9	1	15	14	1	11	11	0	15	15	0	12	12	0	11	11	0	17	17	0	10	10	0	10	10	0	14	13	1	26	26	0	18	18	0	14	13	1	26	26	0	17	17	0	21	20	1
NC_059184.1	13563833	13563834	*	20	17	3	11	10	1	17	17	0	13	13	0	10	9	1	15	14	1	11	10	1	15	14	1	11	11	0	13	13	0	17	17	0	10	10	0	10	10	0	14	14	0	27	27	0	18	18	0	14	14	0	26	26	0	16	15	1	21	19	2
NC_059184.1	13563853	13563854	*	20	18	2	10	9	1	15	15	0	13	12	1	11	11	0	16	15	1	11	11	0	14	14	0	12	12	0	12	11	1	16	16	0	10	10	0	10	10	0	13	11	2	23	22	1	17	16	1	10	10	0	25	25	0	15	14	1	17	15	2
NC_059184.1	13568524	13568525	*	10	8	2	26	25	1	16	16	0	15	15	0	14	14	0	22	21	1	15	13	2	20	19	1	17	16	1	20	20	0	15	13	2	29	29	0	18	17	1	22	22	0	25	25	0	25	24	1	25	25	0	30	30	0	18	18	0	23	23	0
NC_059184.1	13568532	13568533	*	11	10	1	26	25	1	17	15	2	14	13	1	14	13	1	23	21	2	15	14	1	17	16	1	16	15	1	18	17	1	18	16	2	26	23	3	17	15	2	21	20	1	24	20	4	22	19	3	26	24	2	29	26	3	17	17	0	23	22	1
NC_059184.1	13568592	13568593	*	13	12	1	19	18	1	24	21	3	15	15	0	12	11	1	26	22	4	11	10	1	14	14	0	17	13	4	13	13	0	20	19	1	24	22	2	20	19	1	16	15	1	17	15	2	25	21	4	21	20	1	33	29	4	17	15	2	21	19	2
NC_059184.1	13568649	13568650	*	15	14	1	20	18	2	24	21	3	13	13	0	13	12	1	24	23	1	11	10	1	11	11	0	16	15	1	19	18	1	17	15	2	21	19	2	20	19	1	13	11	2	18	17	1	26	22	4	23	22	1	25	22	3	17	17	0	16	15	1
NC_059184.1	13568700	13568701	*	15	9	6	16	12	4	27	26	1	11	9	2	12	11	1	20	19	1	12	10	2	17	5	12	16	4	12	17	6	11	17	15	2	16	15	1	15	15	0	13	13	0	18	14	4	23	21	2	19	18	1	16	13	3	19	19	0	15	13	2
NC_059184.1	13628180	13628181	*	20	16	4	18	16	2	11	7	4	13	11	2	18	13	5	14	11	3	22	17	5	16	15	1	12	11	1	16	14	2	15	12	3	19	15	4	25	21	4	21	16	5	23	18	5	24	21	3	20	15	5	11	10	1	15	14	1	14	14	0
NC_059184.1	13628202	13628203	*	20	20	0	16	16	0	12	6	6	12	11	1	17	17	0	14	6	8	21	20	1	12	8	4	12	6	6	16	0	16	14	8	6	17	12	5	24	24	0	21	12	9	23	21	2	23	23	0	19	6	13	12	12	0	14	7	7	15	15	0
NC_059184.1	13645803	13645804	*	12	11	1	10	10	0	10	10	0	17	16	1	17	15	2	15	13	2	11	10	1	11	11	0	10	10	0	14	14	0	17	16	1	10	9	1	14	14	0	13	13	0	20	20	0	11	10	1	11	9	2	22	21	1	22	21	1	20	19	1
NC_059184.1	13645833	13645834	*	12	12	0	10	10	0	12	12	0	16	15	1	15	14	1	19	19	0	11	11	0	10	10	0	10	9	1	16	16	0	16	15	1	12	12	0	14	14	0	12	11	1	20	20	0	12	12	0	11	11	0	18	18	0	19	17	2	23	22	1
NC_059184.1	13722061	13722062	*	14	14	0	21	20	1	11	11	0	13	13	0	18	17	1	16	13	3	20	20	0	13	12	1	10	8	2	19	19	0	19	18	1	12	12	0	20	20	0	24	23	1	18	16	2	20	20	0	18	18	0	18	18	0	17	16	1	17	17	0
NC_059184.1	13722128	13722129	*	14	13	1	17	14	3	11	7	4	13	13	0	15	13	2	13	11	2	14	11	3	13	13	0	10	10	0	18	16	2	18	17	1	14	12	2	18	17	1	18	17	1	16	16	0	11	11	0	18	16	2	20	18	2	15	14	1	18	11	7
NC_059184.1	13744870	13744871	*	16	16	0	10	10	0	15	15	0	13	11	2	10	10	0	17	12	5	10	10	0	16	15	1	13	12	1	15	15	0	22	22	0	18	18	0	12	12	0	18	18	0	19	19	0	20	18	2	17	16	1	17	16	1	13	11	2	10	9	1
NC_059184.1	13744882	13744883	*	15	14	1	11	10	1	14	13	1	12	11	1	10	10	0	20	17	3	10	9	1	17	16	1	11	10	1	14	14	0	22	22	0	18	18	0	11	10	1	17	16	1	20	20	0	18	14	4	21	19	2	21	21	0	12	11	1	10	10	0
NC_059184.1	13831233	13831234	*	20	19	1	17	17	0	16	15	1	13	13	0	16	16	0	18	18	0	13	12	1	14	13	1	15	14	1	18	18	0	23	23	0	18	16	2	21	21	0	31	29	2	25	25	0	27	27	0	30	30	0	17	17	0	26	26	0	23	23	0
NC_059184.1	13831244	13831245	*	21	19	2	18	17	1	17	16	1	12	11	1	15	15	0	20	20	0	13	12	1	14	13	1	16	16	0	17	17	0	24	24	0	19	18	1	21	21	0	31	30	1	25	25	0	27	27	0	29	28	1	18	17	1	28	27	1	23	23	0
NC_059184.1	13831266	13831267	*	23	23	0	16	15	1	15	15	0	13	13	0	13	12	1	20	19	1	12	10	2	15	15	0	19	18	1	15	13	2	27	27	0	18	18	0	24	20	4	33	31	2	25	25	0	23	21	2	27	24	3	15	11	4	30	29	1	24	24	0
NC_059184.1	13855115	13855116	*	14	13	1	15	13	2	12	12	0	11	11	0	13	12	1	16	16	0	15	14	1	11	10	1	10	10	0	19	18	1	17	17	0	11	11	0	14	14	0	13	13	0	21	19	2	10	9	1	11	10	1	24	22	2	18	17	1	16	16	0
NC_059185.1	48574	48575	*	21	19	2	17	16	1	12	11	1	11	10	1	19	17	2	19	19	0	15	14	1	14	13	1	15	15	0	24	23	1	17	17	0	23	22	1	21	21	0	24	21	3	25	25	0	13	12	1	23	21	2	10	10	0	20	18	2	17	16	1
NC_059185.1	48613	48614	*	22	19	3	15	15	0	12	12	0	12	11	1	16	16	0	22	21	1	17	17	0	15	13	2	17	16	1	24	23	1	22	19	3	21	20	1	19	18	1	25	25	0	24	22	2	14	13	1	21	21	0	10	10	0	22	21	1	19	17	2
NC_059185.1	48627	48628	*	20	18	2	17	17	0	11	11	0	14	13	1	15	14	1	20	20	0	17	16	1	17	16	1	16	14	2	23	22	1	23	18	5	20	18	2	14	14	0	24	24	0	23	23	0	14	13	1	21	19	2	11	10	1	20	20	0	17	17	0
NC_059185.1	94961	94962	*	11	3	8	11	0	11	12	0	12	14	0	14	10	0	10	15	0	15	19	0	19	11	1	10	15	0	15	18	0	18	16	0	16	11	0	11	16	0	16	16	0	16	14	0	14	13	0	13	10	0	10	11	0	11	13	0	13	17	0	17
NC_059185.1	109973	109974	*	18	16	2	18	17	1	20	14	6	26	25	1	21	8	13	22	20	2	21	20	1	16	3	13	10	7	3	31	31	0	22	19	3	22	12	10	27	15	12	25	24	1	33	21	12	28	8	20	21	21	0	12	12	0	27	27	0	16	10	6
NC_059185.1	110010	110011	*	19	19	0	22	22	0	18	17	1	27	24	3	20	8	12	20	18	2	22	19	3	15	9	6	10	7	3	34	34	0	27	26	1	17	11	6	27	15	12	30	29	1	36	34	2	29	19	10	18	17	1	18	17	1	27	27	0	18	11	7
NC_059185.1	120907	120908	*	26	8	18	22	0	22	15	0	15	14	0	14	19	0	19	22	0	22	16	0	16	21	0	21	23	0	23	18	0	18	25	11	14	19	0	19	19	6	13	21	1	20	24	0	24	25	1	24	25	0	25	39	2	37	30	0	30	28	0	28
NC_059185.1	120940	120941	*	25	7	18	20	5	15	12	0	12	11	0	11	20	0	20	18	0	18	14	0	14	18	0	18	22	0	22	19	0	19	21	7	14	18	0	18	18	9	9	18	1	17	18	1	17	22	0	22	24	0	24	38	0	38	27	0	27	22	0	22
NC_059185.1	147974	147975	*	12	12	0	25	22	3	17	17	0	23	21	2	15	15	0	21	21	0	19	19	0	20	18	2	17	16	1	14	13	1	21	19	2	21	19	2	22	20	2	15	13	2	21	18	3	25	25	0	27	25	2	25	22	3	27	25	2	16	14	2
NC_059185.1	148010	148011	*	13	12	1	24	21	3	18	16	2	23	20	3	15	15	0	23	22	1	17	17	0	22	20	2	18	18	0	18	18	0	23	22	1	21	19	2	24	21	3	17	16	1	19	18	1	24	23	1	30	30	0	27	27	0	29	29	0	14	14	0
NC_059185.1	148166	148167	*	14	12	2	17	16	1	14	13	1	13	13	0	17	15	2	20	18	2	14	12	2	16	16	0	16	16	0	25	23	2	21	18	3	16	16	0	19	17	2	22	21	1	19	19	0	24	21	3	22	19	3	45	44	1	20	17	3	14	14	0
NC_059185.1	148187	148188	*	16	16	0	16	15	1	14	14	0	12	11	1	16	16	0	20	18	2	15	9	6	15	15	0	15	14	1	27	25	2	20	18	2	16	16	0	17	16	1	21	20	1	17	16	1	25	25	0	20	18	2	46	45	1	19	18	1	13	13	0
NC_059185.1	148214	148215	*	17	17	0	12	9	3	12	11	1	11	11	0	13	12	1	18	17	1	14	8	6	13	12	1	12	11	1	26	24	2	18	18	0	17	17	0	13	13	0	17	17	0	15	14	1	21	21	0	14	14	0	52	35	17	19	17	2	13	13	0
NC_059185.1	210192	210193	*	37	23	14	20	9	11	20	11	9	17	9	8	33	16	17	20	8	12	10	6	4	29	14	15	17	4	13	30	21	9	32	19	13	24	17	7	21	5	16	22	7	15	23	6	17	19	10	9	36	16	20	14	7	7	23	15	8	14	5	9
NC_059185.1	210236	210237	*	38	10	28	25	11	14	27	12	15	17	4	13	32	13	19	19	2	17	10	4	6	29	14	15	18	6	12	35	14	21	33	13	20	31	15	16	22	5	17	24	6	18	28	11	17	24	3	21	42	15	27	15	6	9	25	4	21	20	1	19
NC_059185.1	255142	255143	*	23	23	0	25	24	1	16	12	4	20	18	2	12	9	3	15	13	2	14	14	0	11	10	1	17	17	0	17	14	3	20	20	0	31	31	0	26	21	5	17	15	2	26	25	1	21	20	1	19	18	1	10	9	1	18	17	1	22	20	2
NC_059185.1	255197	255198	*	23	22	1	27	26	1	16	16	0	17	15	2	14	13	1	20	18	2	18	17	1	10	10	0	15	14	1	21	20	1	18	18	0	36	35	1	30	30	0	22	22	0	24	22	2	22	20	2	17	17	0	13	11	2	21	20	1	19	19	0
NC_059185.1	326326	326327	*	11	10	1	21	20	1	14	14	0	17	17	0	13	12	1	14	13	1	13	13	0	13	13	0	15	15	0	18	18	0	14	13	1	18	18	0	23	23	0	23	17	6	10	10	0	21	21	0	23	23	0	19	18	1	17	17	0	15	15	0
NC_059185.1	326337	326338	*	12	11	1	21	20	1	14	14	0	15	15	0	13	13	0	14	13	1	13	6	7	12	11	1	15	14	1	18	16	2	14	13	1	19	19	0	23	22	1	23	14	9	11	11	0	18	17	1	22	22	0	20	11	9	17	7	10	14	14	0
NC_059185.1	326487	326488	*	16	16	0	18	18	0	11	11	0	17	17	0	14	14	0	10	10	0	17	16	1	13	12	1	10	8	2	23	23	0	14	13	1	15	15	0	15	15	0	13	13	0	15	15	0	22	22	0	20	20	0	22	21	1	15	14	1	14	13	1
NC_059185.1	378893	378894	*	16	16	0	18	17	1	18	17	1	17	15	2	18	16	2	19	17	2	20	17	3	11	10	1	22	21	1	24	21	3	32	32	0	31	29	2	34	32	2	32	31	1	40	39	1	29	28	1	22	22	0	11	11	0	27	27	0	12	12	0
NC_059185.1	378975	378976	*	17	15	2	22	18	4	17	11	6	17	16	1	18	16	2	18	14	4	18	11	7	17	13	4	18	14	4	17	12	5	35	27	8	23	19	4	32	25	7	30	25	5	32	26	6	34	24	10	26	15	11	11	9	2	27	22	5	16	10	6
NC_059185.1	379017	379018	*	19	19	0	20	19	1	15	14	1	24	21	3	15	15	0	20	8	12	18	9	9	14	13	1	15	14	1	16	16	0	33	33	0	22	22	0	28	27	1	27	26	1	22	19	3	27	13	14	18	18	0	13	5	8	27	11	16	15	14	1
NC_059185.1	515750	515751	*	26	8	18	21	11	10	12	10	2	19	16	3	18	11	7	15	8	7	16	5	11	13	8	5	14	8	6	18	9	9	29	18	11	25	3	22	27	22	5	23	8	15	22	5	17	25	7	18	26	12	14	20	12	8	21	8	13	28	17	11
NC_059185.1	620176	620177	*	16	16	0	23	21	2	16	16	0	17	17	0	11	11	0	20	17	3	18	18	0	17	15	2	17	16	1	13	12	1	24	24	0	20	19	1	13	11	2	13	13	0	24	20	4	16	15	1	15	14	1	34	34	0	11	9	2	10	10	0
NC_059185.1	631906	631907	*	14	14	0	15	15	0	15	15	0	14	13	1	10	10	0	13	13	0	12	11	1	16	15	1	14	14	0	16	14	2	21	20	1	15	15	0	15	15	0	17	17	0	17	17	0	12	8	4	18	15	3	16	16	0	11	10	1	13	9	4
NC_059185.1	669697	669698	*	25	24	1	12	12	0	19	16	3	18	18	0	13	13	0	12	12	0	11	11	0	10	10	0	16	14	2	14	13	1	14	13	1	19	19	0	15	15	0	16	15	1	21	21	0	22	22	0	23	22	1	32	32	0	22	20	2	15	13	2
NC_059185.1	688987	688988	*	19	18	1	15	15	0	17	17	0	15	14	1	14	14	0	15	15	0	15	15	0	12	11	1	11	11	0	10	10	0	17	17	0	17	16	1	26	25	1	21	21	0	21	19	2	21	21	0	14	14	0	12	11	1	23	22	1	18	16	2
NC_059185.1	746180	746181	*	10	9	1	14	14	0	10	10	0	20	19	1	12	12	0	16	9	7	14	7	7	10	10	0	15	15	0	13	12	1	20	19	1	16	14	2	12	12	0	17	9	8	20	19	1	11	3	8	16	4	12	11	4	7	21	10	11	11	10	1
NC_059185.1	769973	769974	*	29	26	3	20	19	1	17	16	1	16	14	2	23	23	0	13	13	0	18	17	1	11	10	1	17	17	0	18	16	2	39	38	1	18	18	0	22	20	2	28	17	11	24	24	0	24	24	0	16	8	8	10	10	0	29	26	3	13	10	3
NC_059185.1	770250	770251	*	15	12	3	30	29	1	11	11	0	23	22	1	20	13	7	19	19	0	13	12	1	13	13	0	11	11	0	17	16	1	15	15	0	23	23	0	23	23	0	27	25	2	21	19	2	12	11	1	18	17	1	10	10	0	28	25	3	20	19	1
NC_059185.1	770253	770254	*	15	12	3	29	29	0	11	10	1	23	22	1	20	20	0	19	16	3	13	13	0	13	13	0	11	10	1	17	17	0	14	14	0	23	23	0	23	22	1	27	25	2	21	21	0	12	12	0	18	18	0	10	10	0	28	25	3	20	20	0
NC_059185.1	770265	770266	*	15	12	3	29	25	4	12	11	1	22	21	1	21	20	1	18	18	0	12	12	0	13	12	1	12	11	1	17	14	3	15	15	0	24	23	1	24	23	1	27	26	1	21	19	2	13	12	1	19	19	0	10	10	0	27	22	5	20	18	2
NC_059185.1	770297	770298	*	13	13	0	29	29	0	10	9	1	18	17	1	16	16	0	20	18	2	13	12	1	12	12	0	12	12	0	15	15	0	17	16	1	23	23	0	26	25	1	23	23	0	21	21	0	13	12	1	19	19	0	10	10	0	27	23	4	19	18	1
NC_059185.1	930303	930304	*	15	6	9	21	3	18	21	7	14	27	11	16	15	9	6	16	8	8	30	8	22	19	7	12	17	1	16	14	2	12	20	4	16	12	3	9	10	1	9	19	1	18	18	6	12	26	7	19	14	5	9	59	24	35	30	3	27	13	3	10
NC_059185.1	936724	936725	*	14	14	0	19	17	2	20	20	0	14	14	0	17	17	0	20	19	1	21	21	0	15	15	0	10	10	0	20	17	3	17	16	1	23	23	0	23	23	0	22	22	0	18	18	0	25	25	0	15	15	0	34	33	1	13	13	0	14	13	1
NC_059185.1	936872	936873	*	18	17	1	30	28	2	20	18	2	13	13	0	27	24	3	19	18	1	20	20	0	12	12	0	13	13	0	17	16	1	22	20	2	26	25	1	25	24	1	27	27	0	18	18	0	32	30	2	27	27	0	40	38	2	24	24	0	20	20	0
NC_059185.1	936897	936898	*	18	17	1	29	27	2	18	17	1	14	14	0	23	21	2	18	18	0	23	19	4	11	10	1	11	10	1	13	13	0	19	18	1	23	23	0	20	20	0	27	27	0	16	15	1	24	24	0	23	22	1	32	32	0	23	22	1	17	14	3
NC_059185.1	936954	936955	*	18	13	5	28	19	9	16	9	7	16	12	4	22	15	7	22	14	8	25	16	9	15	13	2	13	9	4	13	12	1	19	11	8	28	21	7	21	12	9	22	10	12	14	10	4	28	18	10	23	13	10	28	14	14	28	14	14	17	11	6
NC_059185.1	937024	937025	*	15	13	2	17	14	3	12	10	2	12	12	0	20	19	1	18	17	1	28	24	4	12	11	1	10	10	0	13	13	0	18	18	0	22	22	0	19	19	0	18	18	0	10	10	0	22	21	1	17	16	1	17	17	0	28	27	1	11	9	2
NC_059185.1	1176198	1176199	*	13	13	0	20	19	1	15	15	0	12	12	0	10	9	1	19	17	2	14	13	1	13	13	0	14	13	1	24	24	0	20	20	0	10	10	0	14	11	3	16	16	0	15	14	1	18	15	3	18	17	1	22	20	2	16	15	1	17	14	3
NC_059185.1	1176234	1176235	*	15	13	2	21	20	1	16	15	1	13	10	3	12	10	2	20	18	2	21	19	2	12	11	1	15	11	4	25	23	2	22	21	1	16	13	3	17	15	2	17	15	2	18	16	2	20	19	1	19	18	1	20	20	0	18	15	3	21	18	3
NC_059185.1	1176324	1176325	*	15	15	0	24	22	2	17	17	0	17	17	0	17	16	1	18	16	2	17	17	0	17	16	1	15	15	0	22	21	1	20	18	2	17	14	3	19	19	0	16	13	3	15	15	0	14	14	0	22	21	1	22	19	3	19	17	2	26	25	1
NC_059185.1	1176362	1176363	*	14	14	0	25	24	1	12	12	0	17	17	0	22	22	0	20	20	0	20	19	1	12	11	1	16	14	2	20	17	3	22	21	1	21	21	0	20	20	0	14	13	1	15	15	0	13	13	0	23	23	0	24	23	1	20	19	1	21	20	1
NC_059185.1	1180210	1180211	*	14	13	1	17	17	0	24	23	1	13	10	3	20	20	0	27	25	2	14	12	2	19	16	3	10	10	0	14	13	1	23	18	5	15	14	1	19	14	5	23	20	3	15	13	2	17	16	1	24	24	0	10	8	2	16	16	0	16	13	3
NC_059185.1	1180256	1180257	*	14	12	2	19	16	3	20	20	0	15	14	1	23	22	1	31	29	2	17	16	1	19	17	2	14	11	3	18	17	1	25	22	3	25	22	3	22	21	1	19	18	1	18	18	0	21	20	1	27	23	4	12	11	1	17	13	4	16	14	2
NC_059185.1	1180318	1180319	*	17	8	9	27	25	2	19	18	1	17	11	6	22	14	8	32	30	2	21	10	11	19	12	7	17	17	0	23	22	1	26	25	1	29	28	1	21	21	0	20	9	11	22	15	7	23	23	0	28	10	18	13	13	0	20	19	1	26	13	13
NC_059185.1	1180325	1180326	*	17	17	0	27	25	2	18	17	1	17	16	1	20	20	0	32	32	0	20	19	1	19	12	7	17	17	0	19	19	0	26	25	1	29	27	2	20	20	0	20	19	1	22	12	10	23	22	1	28	27	1	12	12	0	20	19	1	28	26	2
NC_059185.1	1531404	1531405	*	23	21	2	24	22	2	13	13	0	21	21	0	17	16	1	15	13	2	16	15	1	14	14	0	17	15	2	18	16	2	25	23	2	28	28	0	17	16	1	22	22	0	33	13	20	23	22	1	25	24	1	10	10	0	25	23	2	19	18	1
NC_059185.1	1531541	1531542	*	23	20	3	20	19	1	17	15	2	18	18	0	17	16	1	21	20	1	14	14	0	21	21	0	15	15	0	29	28	1	24	22	2	25	24	1	21	21	0	30	27	3	26	26	0	13	13	0	22	20	2	10	8	2	29	8	21	20	19	1
NC_059185.1	1531579	1531580	*	17	6	11	18	0	18	18	7	11	14	2	12	15	6	9	20	17	3	11	8	3	22	8	14	16	6	10	30	14	16	22	21	1	21	8	13	23	0	23	28	11	17	25	13	12	11	9	2	19	18	1	12	0	12	32	1	31	20	0	20
NC_059185.1	1744372	1744373	*	21	7	14	19	0	19	20	0	20	12	5	7	12	0	12	15	0	15	13	0	13	21	0	21	19	0	19	21	6	15	23	10	13	25	0	25	19	2	17	16	1	15	24	13	11	37	4	33	20	4	16	79	12	67	14	0	14	17	4	13
NC_059185.1	1745331	1745332	*	18	10	8	20	17	3	14	13	1	15	14	1	11	9	2	20	17	3	10	10	0	13	10	3	18	12	6	16	16	0	22	20	2	17	14	3	16	15	1	18	16	2	17	15	2	19	19	0	20	17	3	22	19	3	24	12	12	12	10	2
NC_059185.1	1764439	1764440	*	15	8	7	21	6	15	11	11	0	12	6	6	14	7	7	23	23	0	13	10	3	11	5	6	10	10	0	11	11	0	20	11	9	21	10	11	10	1	9	21	8	13	22	9	13	19	19	0	12	5	7	23	15	8	15	14	1	14	10	4
NC_059185.1	1764482	1764483	*	15	13	2	19	19	0	12	11	1	12	11	1	12	11	1	20	18	2	11	11	0	11	11	0	10	10	0	14	12	2	24	24	0	15	14	1	12	11	1	18	16	2	25	23	2	23	22	1	12	12	0	20	18	2	17	17	0	14	13	1
NC_059185.1	1798799	1798800	*	16	16	0	23	22	1	11	9	2	11	11	0	13	13	0	12	12	0	17	17	0	14	13	1	11	10	1	16	15	1	13	12	1	14	14	0	12	12	0	17	15	2	21	20	1	18	16	2	12	12	0	15	14	1	17	17	0	13	13	0
NC_059185.1	1868821	1868822	*	15	13	2	11	9	2	14	11	3	16	13	3	15	13	2	15	14	1	11	7	4	11	9	2	13	13	0	18	18	0	21	20	1	11	8	3	11	9	2	17	15	2	16	15	1	18	17	1	15	12	3	21	18	3	13	12	1	17	13	4
NC_059185.1	1907860	1907861	*	29	25	4	23	22	1	15	14	1	14	12	2	14	14	0	18	18	0	15	4	11	18	7	11	17	10	7	16	15	1	20	18	2	20	11	9	22	19	3	15	11	4	22	22	0	16	16	0	17	16	1	16	16	0	21	8	13	18	13	5
NC_059185.1	2067675	2067676	*	12	11	1	12	12	0	16	6	10	10	9	1	12	10	2	13	11	2	12	12	0	10	10	0	12	10	2	13	12	1	22	22	0	13	12	1	17	14	3	17	15	2	16	15	1	22	22	0	14	13	1	12	11	1	18	17	1	14	11	3
NC_059185.1	2096477	2096478	*	13	12	1	13	11	2	19	19	0	10	10	0	14	13	1	16	16	0	14	14	0	16	15	1	20	18	2	13	13	0	24	19	5	19	16	3	16	16	0	24	22	2	33	32	1	20	17	3	19	16	3	16	15	1	23	22	1	17	16	1
NC_059185.1	2140569	2140570	*	14	14	0	16	16	0	11	11	0	23	23	0	20	19	1	21	20	1	14	14	0	12	12	0	12	12	0	24	24	0	18	18	0	17	16	1	25	24	1	32	31	1	18	17	1	19	17	2	20	20	0	22	21	1	30	29	1	19	19	0
NC_059185.1	2140638	2140639	*	10	9	1	13	12	1	12	10	2	21	20	1	13	12	1	24	23	1	15	15	0	16	15	1	11	11	0	26	26	0	17	16	1	16	16	0	22	22	0	30	28	2	18	17	1	18	16	2	17	16	1	22	22	0	26	25	1	18	15	3
NC_059185.1	2177761	2177762	*	14	7	7	20	0	20	19	0	19	11	1	10	16	0	16	15	5	10	19	7	12	19	0	19	12	0	12	11	0	11	18	0	18	10	0	10	14	0	14	23	0	23	17	0	17	18	8	10	16	0	16	18	8	10	19	8	11	16	0	16
NC_059185.1	2195053	2195054	*	14	13	1	21	18	3	13	11	2	18	18	0	13	13	0	12	9	3	16	16	0	14	14	0	21	20	1	16	15	1	26	24	2	15	14	1	28	28	0	19	17	2	24	23	1	17	16	1	14	14	0	15	15	0	26	26	0	14	13	1
NC_059185.1	2232603	2232604	*	17	16	1	10	10	0	13	13	0	18	17	1	11	11	0	27	25	2	16	14	2	11	11	0	10	10	0	23	22	1	20	19	1	15	15	0	15	13	2	14	13	1	18	17	1	18	17	1	16	15	1	22	21	1	15	14	1	11	9	2
NC_059185.1	2259896	2259897	*	13	11	2	13	13	0	10	10	0	13	13	0	14	13	1	15	13	2	12	12	0	12	11	1	10	9	1	16	16	0	16	14	2	19	18	1	18	17	1	24	22	2	18	18	0	15	13	2	17	16	1	18	16	2	22	22	0	25	25	0
NC_059185.1	2259958	2259959	*	12	11	1	13	13	0	14	14	0	13	13	0	15	14	1	14	12	2	13	9	4	13	12	1	10	9	1	19	16	3	17	15	2	23	22	1	24	21	3	29	18	11	20	18	2	16	15	1	18	18	0	19	18	1	20	18	2	30	28	2
NC_059185.1	2293030	2293031	*	20	15	5	23	20	3	11	11	0	17	16	1	10	10	0	27	15	12	24	21	3	21	20	1	14	11	3	18	16	2	15	15	0	15	12	3	13	11	2	12	7	5	21	19	2	18	17	1	18	14	4	16	15	1	17	16	1	11	11	0
NC_059185.1	2424435	2424436	*	20	19	1	27	27	0	19	18	1	11	11	0	16	15	1	15	15	0	14	12	2	15	15	0	14	14	0	15	14	1	22	21	1	21	21	0	12	11	1	16	15	1	12	12	0	19	18	1	17	17	0	10	10	0	16	16	0	14	14	0
NC_059185.1	2424481	2424482	*	25	22	3	26	25	1	16	15	1	16	15	1	13	12	1	15	14	1	16	15	1	16	16	0	18	18	0	16	13	3	18	17	1	17	16	1	13	11	2	13	13	0	12	12	0	19	18	1	17	16	1	10	9	1	16	15	1	14	13	1
NC_059185.1	2456856	2456857	*	12	5	7	22	12	10	10	6	4	13	8	5	20	20	0	15	14	1	13	13	0	10	6	4	15	9	6	25	24	1	26	24	2	18	17	1	17	17	0	30	29	1	16	11	5	29	28	1	10	6	4	11	11	0	16	14	2	26	25	1
NC_059185.1	2456863	2456864	*	13	13	0	22	11	11	10	9	1	13	11	2	21	20	1	15	11	4	12	11	1	10	8	2	16	12	4	26	25	1	27	24	3	17	16	1	17	17	0	30	25	5	17	15	2	31	21	10	10	8	2	10	9	1	17	14	3	27	24	3
NC_059185.1	2612193	2612194	*	21	18	3	20	19	1	14	14	0	24	22	2	15	14	1	15	14	1	14	13	1	14	14	0	16	16	0	21	21	0	16	12	4	14	13	1	24	23	1	19	18	1	23	20	3	22	21	1	13	13	0	15	14	1	20	17	3	17	15	2
