"","recovery_0_1","recovery_0_2","recovery_0_4","recovery_1_2","recovery_2_1","recovery_2_5_9","recovery_2_5_11","recovery_3_5_1","recovery_3_5_2","recovery_3_5_15","recovery_3_6","pesticide_6_2","pesticide_6_3","pesticide_7_3","pesticide_7_5","pesticide_7_5_4","pesticide_8_5_3","pesticide_9_5_1","pesticide_9_5_3","pesticide_9_6","pesticide_9_20","eutrophic_12_3","eutrophic_12_4","eutrophic_12_5_1","eutrophic_13_1","eutrophic_13_2","eutrophic_13_3","eutrophic_13_5_1","eutrophic_14_5_1","eutrophic_15_5_1"
"NC_059185.1.379017.379018",100,95,93.3333333333333,87.5,100,40,50,92.8571428571429,93.3333333333333,26.6666666666667,95.2380952380952,86.9565217391304,92.3076923076923,96.551724137931,95.2380952380952,100,94.4444444444444,100,83.3333333333333,100,100,100,96.4285714285714,96.2962962962963,86.3636363636364,48.1481481481481,100,38.4615384615385,40.7407407407407,93.3333333333333
"NC_059185.1.515750.515751",30.7692307692308,52.3809523809524,83.3333333333333,84.2105263157895,61.1111111111111,53.3333333333333,31.25,61.5384615384615,57.1428571428571,52.6315789473684,86.3636363636364,28,44.4444444444444,23.5294117647059,28,46.6666666666667,71.4285714285714,23.0769230769231,16.1290322580645,50,62.0689655172414,12,81.4814814814815,34.7826086956522,22.7272727272727,28,46.1538461538462,60,38.0952380952381,60.7142857142857
"NC_059185.1.620176.620177",100,91.304347826087,100,100,100,85,100,88.2352941176471,94.1176470588235,88.8888888888889,93.3333333333333,83.3333333333333,77.7777777777778,95.2380952380952,90.4761904761905,92.3076923076923,90.4761904761905,93.75,90.9090909090909,92.3076923076923,100,95,84.6153846153846,100,83.3333333333333,93.75,93.3333333333333,100,81.8181818181818,100
"NC_059185.1.669697.669698",96,100,84.2105263157895,100,100,100,100,100,87.5,100,100,100,100,87.5,89.4736842105263,89.4736842105263,93.75,95.4545454545455,93.75,92.8571428571429,92.8571428571429,100,100,93.75,100,100,95.6521739130435,100,90.9090909090909,86.6666666666667
"NC_059185.1.746180.746181",90,100,100,95,100,56.25,50,100,100,0,95.2380952380952,60,100,35.7142857142857,100,36.3636363636364,94.4444444444444,90.9090909090909,100,92.3076923076923,95,87.5,100,52.9411764705882,95,27.2727272727273,25,36.3636363636364,47.6190476190476,90.9090909090909
"NC_059185.1.769973.769974",89.6551724137931,95,94.1176470588235,87.5,100,100,94.4444444444444,90.9090909090909,100,35,94.7368421052632,84.2105263157895,93.75,94.1176470588235,87.5,95.2380952380952,87.5,88.2352941176471,92.3076923076923,88.8888888888889,97.4358974358974,100,90.9090909090909,60.7142857142857,100,100,50,100,89.6551724137931,76.9230769230769
"NC_059185.1.770250.770251",80,96.6666666666667,100,95.6521739130435,65,100,92.3076923076923,100,100,92,94.4444444444444,92.5925925925926,90,100,81.8181818181818,100,95,93.3333333333333,96.7741935483871,94.1176470588235,100,100,100,92.5925925925926,90.4761904761905,91.6666666666667,94.4444444444444,100,89.2857142857143,95
"NC_059185.1.770253.770254",80,100,90.9090909090909,95.6521739130435,100,84.2105263157895,100,100,90.9090909090909,92,94.4444444444444,92.5925925925926,90,100,95.4545454545455,94.4444444444444,90,93.3333333333333,96.7741935483871,100,100,100,95.6521739130435,92.5925925925926,100,100,100,100,89.2857142857143,100
"NC_059185.1.770265.770266",80,86.2068965517241,91.6666666666667,95.4545454545455,95.2380952380952,100,100,92.3076923076923,91.6666666666667,88,88.8888888888889,96,80,94.1176470588235,90.9090909090909,100,95,86.6666666666667,90.625,82.3529411764706,100,95.8333333333333,95.8333333333333,96.2962962962963,90.4761904761905,92.3076923076923,100,100,81.4814814814815,90
"NC_059185.1.770297.770298",100,100,90,94.4444444444444,100,90,92.3076923076923,100,100,95.4545454545455,95,96.2962962962963,100,94.1176470588235,95.8333333333333,94.1176470588235,100,100,96.875,100,94.1176470588235,100,96.1538461538462,100,100,92.3076923076923,100,100,85.1851851851852,94.7368421052632
"NC_059185.1.936724.936725",100,89.4736842105263,100,100,100,95,100,100,100,100,94.7368421052632,91.6666666666667,95.2380952380952,80.9523809523809,100,94.7368421052632,81.8181818181818,90.3225806451613,95,85,94.1176470588235,100,100,100,100,100,100,97.0588235294118,100,92.8571428571429
"NC_059185.1.936872.936873",94.4444444444444,93.3333333333333,90,100,88.8888888888889,94.7368421052632,100,100,100,100,89.6551724137931,96.6666666666667,94.1176470588235,95.4545454545455,92.5925925925926,96.2962962962963,100,100,100,94.1176470588235,90.9090909090909,96.1538461538462,96,100,100,93.75,100,95,100,100
"NC_059185.1.936897.936898",94.4444444444444,93.1034482758621,94.4444444444444,100,91.304347826087,100,82.6086956521739,90.9090909090909,90.9090909090909,96.2962962962963,95.4545454545455,96.2962962962963,100,95.8333333333333,96.551724137931,100,95,95.2380952380952,96.1538461538462,100,94.7368421052632,100,100,100,93.75,100,95.6521739130435,100,95.6521739130435,82.3529411764706
"NC_059185.1.936954.936955",72.2222222222222,67.8571428571429,56.25,75,68.1818181818182,63.6363636363636,64,86.6666666666667,69.2307692307692,52,61.5384615384615,62.0689655172414,100,50,86.2068965517241,59.2592592592593,50,68,52.1739130434783,92.3076923076923,57.8947368421053,75,57.1428571428571,45.4545454545455,71.4285714285714,64.2857142857143,56.5217391304348,50,50,64.7058823529412
"NC_059185.1.937024.937025",86.6666666666667,82.3529411764706,83.3333333333333,100,95,94.4444444444444,85.7142857142857,91.6666666666667,100,100,95.2380952380952,96.1538461538462,100,85,96,96.4285714285714,100,82.6086956521739,95,100,100,100,100,100,100,95.4545454545455,94.1176470588235,100,96.4285714285714,81.8181818181818
"NC_059185.1.1176198.1176199",100,95,100,100,90,89.4736842105263,92.8571428571429,100,92.8571428571429,96,87.5,95.6521739130435,100,100,90.9090909090909,92.8571428571429,93.3333333333333,93.75,96.6666666666667,100,100,100,78.5714285714286,100,93.3333333333333,83.3333333333333,94.4444444444444,90.9090909090909,93.75,82.3529411764706
"NC_059185.1.1176234.1176235",86.6666666666667,95.2380952380952,93.75,76.9230769230769,83.3333333333333,90,90.4761904761905,91.6666666666667,73.3333333333333,88,78.2608695652174,83.3333333333333,90.9090909090909,81.8181818181818,81.8181818181818,64.2857142857143,76.4705882352941,82.3529411764706,88.2352941176471,92,95.4545454545455,81.25,88.2352941176471,88.2352941176471,88.8888888888889,95,94.7368421052632,100,83.3333333333333,85.7142857142857
"NC_059185.1.1176324.1176325",100,91.6666666666667,100,100,94.1176470588235,88.8888888888889,100,94.1176470588235,100,100,88.8888888888889,93.75,90.9090909090909,90.9090909090909,85,100,100,80,91.6666666666667,95.4545454545455,90,82.3529411764706,100,81.25,100,100,95.4545454545455,86.3636363636364,89.4736842105263,96.1538461538462
"NC_059185.1.1176362.1176363",100,96,100,100,100,100,95,91.6666666666667,87.5,92.3076923076923,87.5,100,90.9090909090909,100,100,93.3333333333333,90.4761904761905,95.2380952380952,96.969696969697,85,95.4545454545455,100,100,92.8571428571429,100,100,100,95.8333333333333,95,95.2380952380952
"NC_059185.1.1180210.1180211",92.8571428571429,100,95.8333333333333,76.9230769230769,100,92.5925925925926,85.7142857142857,84.2105263157895,100,100,20,88.8888888888889,100,92.8571428571429,78.5714285714286,83.3333333333333,94.4444444444444,100,91.304347826087,92.8571428571429,78.2608695652174,93.3333333333333,73.6842105263158,86.9565217391304,86.6666666666667,94.1176470588235,100,80,100,81.25
"NC_059185.1.1180256.1180257",85.7142857142857,84.2105263157895,100,93.3333333333333,95.6521739130435,93.5483870967742,94.1176470588235,89.4736842105263,78.5714285714286,100,33.3333333333333,86.4864864864865,93.75,92.3076923076923,78.5714285714286,95,93.75,89.4736842105263,79.1666666666667,94.4444444444444,88,88,95.4545454545455,94.7368421052632,100,95.2380952380952,85.1851851851852,91.6666666666667,76.4705882352941,87.5
"NC_059185.1.1180318.1180319",47.0588235294118,92.5925925925926,94.7368421052632,64.7058823529412,63.6363636363636,93.75,47.6190476190476,63.1578947368421,100,95,4.76190476190476,55.2631578947368,55.5555555555556,52.9411764705882,96.7741935483871,45,52.6315789473684,65.2173913043478,96.2962962962963,95.6521739130435,96.1538461538462,96.551724137931,100,45,68.1818181818182,100,35.7142857142857,100,95,50
"NC_059185.1.1180325.1180326",100,92.5925925925926,94.4444444444444,94.1176470588235,100,100,95,63.1578947368421,100,95,50,94.8717948717949,89.4736842105263,87.5,96.875,94.7368421052632,94.7368421052632,100,96.4285714285714,100,96.1538461538462,93.1034482758621,100,95,54.5454545454545,95.6521739130435,96.4285714285714,100,95,92.8571428571429
"NC_059185.1.1531404.1531405",91.304347826087,91.6666666666667,100,100,94.1176470588235,86.6666666666667,93.75,100,88.2352941176471,100,100,96.551724137931,87.5,100,94.7368421052632,100,100,91.6666666666667,96.6666666666667,88.8888888888889,92,100,94.1176470588235,100,39.3939393939394,95.6521739130435,96,100,92,94.7368421052632
"NC_059185.1.1531541.1531542",86.9565217391304,95,88.2352941176471,100,94.1176470588235,95.2380952380952,100,100,100,96.875,100,84.8484848484848,100,96.4285714285714,86.8421052631579,100,100,94.4444444444444,100,96.551724137931,91.6666666666667,96,100,90,100,100,90.9090909090909,80,27.5862068965517,95
"NC_059185.1.1531579.1531580",35.2941176470588,0,38.8888888888889,14.2857142857143,40,85,72.7272727272727,36.3636363636364,37.5,46.4285714285714,0,0,40,39.1304347826087,40.7407407407407,42.3076923076923,48,47.8260869565217,0,46.6666666666667,95.4545454545455,38.0952380952381,0,39.2857142857143,52,81.8181818181818,94.7368421052632,0,3.125,0
"NC_059185.1.1744372.1744373",33.3333333333333,0,0,41.6666666666667,0,0,0,0,0,5.55555555555556,35.2941176470588,30,18.5185185185185,6.66666666666667,0,38.8888888888889,27.7777777777778,23.8095238095238,17.6470588235294,28.5714285714286,43.4782608695652,0,10.5263157894737,6.25,54.1666666666667,10.8108108108108,20,15.1898734177215,0,23.5294117647059
"NC_059185.1.1745331.1745332",55.5555555555556,85,92.8571428571429,93.3333333333333,81.8181818181818,85,100,76.9230769230769,66.6666666666667,78.5714285714286,91.6666666666667,60,76.9230769230769,93.3333333333333,70.5882352941177,72.2222222222222,93.75,62.5,72.2222222222222,100,90.9090909090909,82.3529411764706,93.75,88.8888888888889,88.2352941176471,100,85,86.3636363636364,50,83.3333333333333
"NC_059185.1.1764482.1764483",86.6666666666667,100,91.6666666666667,91.6666666666667,91.6666666666667,90,100,100,100,100,93.3333333333333,95.6521739130435,87.5,88.8888888888889,94.4444444444444,87.5,95.4545454545455,91.6666666666667,84.2105263157895,85.7142857142857,100,93.3333333333333,91.6666666666667,88.8888888888889,92,95.6521739130435,100,90,100,92.8571428571429
"NC_059185.1.1907860.1907861",86.2068965517241,95.6521739130435,93.3333333333333,85.7142857142857,100,100,26.6666666666667,38.8888888888889,58.8235294117647,100,92.3076923076923,85,93.3333333333333,50,96,40,35.7142857142857,58.8235294117647,53.3333333333333,93.75,90,55,86.3636363636364,73.3333333333333,100,100,94.1176470588235,100,38.0952380952381,72.2222222222222
"NC_059185.1.2140569.2140570",100,100,100,100,95,95.2380952380952,100,100,100,90.9090909090909,100,56,93.75,94.7368421052632,91.6666666666667,100,100,100,93.75,100,100,94.1176470588235,96,96.875,94.4444444444444,89.4736842105263,100,95.4545454545455,96.6666666666667,100
"NC_059185.1.2140638.2140639",90,92.3076923076923,83.3333333333333,95.2380952380952,92.3076923076923,95.8333333333333,100,93.75,100,92.3076923076923,100,100,100,94.7368421052632,86.9565217391304,100,86.6666666666667,75,95.8333333333333,100,94.1176470588235,100,100,93.3333333333333,94.4444444444444,88.8888888888889,94.1176470588235,100,96.1538461538462,83.3333333333333
"NC_059185.1.2195053.2195054",92.8571428571429,85.7142857142857,84.6153846153846,100,100,75,100,100,95.2380952380952,95,92.3076923076923,100,92.3076923076923,95,94.7368421052632,96.1538461538462,100,90,64,93.75,92.3076923076923,93.3333333333333,100,89.4736842105263,95.8333333333333,94.1176470588235,100,100,100,92.8571428571429
"NC_059185.1.2259958.2259959",91.6666666666667,100,100,100,93.3333333333333,85.7142857142857,69.2307692307692,92.3076923076923,90,100,94.1176470588235,96.1538461538462,100,76.1904761904762,91.304347826087,61.1111111111111,100,96.1538461538462,92,84.2105263157895,88.2352941176471,95.6521739130435,87.5,62.0689655172414,90,93.75,100,94.7368421052632,90,93.3333333333333
"NC_059185.1.2424435.2424436",95,100,94.7368421052632,100,93.75,100,85.7142857142857,100,100,93.1034482758621,100,91.304347826087,90.4761904761905,100,100,89.4736842105263,93.3333333333333,100,100,93.3333333333333,95.4545454545455,100,91.6666666666667,93.75,100,94.7368421052632,100,100,100,100
"NC_059185.1.2424481.2424482",88,96.1538461538462,93.75,93.75,92.3076923076923,93.3333333333333,93.75,100,100,96.2962962962963,91.6666666666667,100,100,100,92,100,100,100,84.2105263157895,81.25,94.4444444444444,94.1176470588235,84.6153846153846,100,100,94.7368421052632,94.1176470588235,90,93.75,92.8571428571429
"NC_059185.1.2612193.2612194",85.7142857142857,95,100,91.6666666666667,93.3333333333333,93.3333333333333,92.8571428571429,100,100,100,100,100,100,100,93.1034482758621,87.5,95.2380952380952,95.2380952380952,95.2380952380952,100,75,92.8571428571429,95.8333333333333,94.7368421052632,86.9565217391304,95.4545454545455,100,93.3333333333333,85,88.2352941176471
"NC_059185.1.2612223.2612224",100,100,100,95.6521739130435,100,100,100,100,100,100,90.9090909090909,100,100,100,91.6666666666667,90.9090909090909,100,94.4444444444444,90,100,100,93.3333333333333,100,100,86.3636363636364,95,100,100,95.6521739130435,87.5
"NC_059185.1.2612606.2612607",100,96,100,94.7368421052632,90.9090909090909,92.8571428571429,94.4444444444444,71.4285714285714,100,92.8571428571429,100,96.1538461538462,54.5454545454545,46.1538461538462,100,100,100,95,96.551724137931,93.3333333333333,100,92,100,95.2380952380952,100,82.6086956521739,89.2857142857143,76.9230769230769,100,95.4545454545455
"NC_059185.1.2655562.2655563",100,95.6521739130435,90,92.8571428571429,90,95.2380952380952,94.1176470588235,93.75,83.3333333333333,100,88.2352941176471,100,81.8181818181818,93.3333333333333,93.75,88.2352941176471,87.5,100,88,92.8571428571429,95.6521739130435,90,95.2380952380952,100,93.75,100,94.4444444444444,100,100,92.5925925925926
"NC_059185.1.2655601.2655602",76,95.4545454545455,82.6086956521739,66.6666666666667,80,84.2105263157895,90,93.3333333333333,81.8181818181818,85,73.6842105263158,85.7142857142857,50,93.75,90,89.4736842105263,100,92.8571428571429,72.7272727272727,78.9473684210526,100,50,87.5,85.7142857142857,90.4761904761905,82.6086956521739,88.2352941176471,83.3333333333333,47.6190476190476,74.1935483870968
"NC_059185.1.2655617.2655618",95.6521739130435,86.3636363636364,96,81.25,83.3333333333333,84.2105263157895,94.4444444444444,91.6666666666667,90,100,76.1904761904762,94.4444444444444,71.4285714285714,94.4444444444444,94.7368421052632,100,87.5,77.7777777777778,95,88.8888888888889,96.2962962962963,45.4545454545455,95.6521739130435,95,85.7142857142857,95,88.2352941176471,81.8181818181818,60,87.8787878787879
"NC_059185.1.2692008.2692009",100,92.3076923076923,100,94.4444444444444,100,100,100,87.5,93.75,100,100,94.1176470588235,100,100,90,93.75,100,89.4736842105263,100,93.3333333333333,100,89.4736842105263,100,95,88.2352941176471,100,85,100,88.8888888888889,90
"NC_059185.1.2916354.2916355",68.75,100,100,100,100,100,93.75,94.7368421052632,86.6666666666667,90.9090909090909,100,94.1176470588235,80,100,90.4761904761905,92.3076923076923,100,86.6666666666667,95,94.7368421052632,100,82.3529411764706,93.75,93.3333333333333,100,100,90.9090909090909,92,46.6666666666667,93.3333333333333
"NC_059185.1.2991303.2991304",85.7142857142857,100,83.3333333333333,87.5,38.0952380952381,90,90.4761904761905,100,90.9090909090909,80,100,92,73.3333333333333,100,100,35.2941176470588,92.8571428571429,88.2352941176471,82.7586206896552,100,100,100,100,95.8333333333333,94.7368421052632,96.4285714285714,100,94.4444444444444,95.8333333333333,91.6666666666667
"NC_059185.1.2991310.2991311",85,94.1176470588235,83.3333333333333,86.6666666666667,33.3333333333333,90,85.7142857142857,92.3076923076923,90.9090909090909,80,100,91.6666666666667,85.7142857142857,100,94.7368421052632,46.6666666666667,85.7142857142857,94.4444444444444,82.7586206896552,100,100,100,92.8571428571429,91.304347826087,84.2105263157895,92.5925925925926,88.8888888888889,94.4444444444444,90.9090909090909,95.2380952380952
"NC_059185.1.3018013.3018014",45,90,35.7142857142857,0,50,0,37.037037037037,0,0,0,0,0,0,44.4444444444444,51.6129032258064,0,0,0,0,0,0,0,0,44,0,0,0,0,0,52
"NC_059185.1.3122592.3122593",94.4444444444444,89.6551724137931,100,92.8571428571429,63.6363636363636,100,100,100,100,95,100,94.4444444444444,100,100,95.4545454545455,100,95.8333333333333,92.3076923076923,100,42.1052631578947,91.304347826087,100,96.969696969697,93.3333333333333,57.8947368421053,92.3076923076923,100,100,100,100
"NC_059185.1.3122622.3122623",94.4444444444444,96.875,100,100,58.3333333333333,90.9090909090909,100,100,100,94.4444444444444,88.8888888888889,94.1176470588235,93.3333333333333,95.2380952380952,95.2380952380952,100,100,100,100,38.8888888888889,96.1538461538462,100,96.969696969697,96.7741935483871,56.7567567567568,96.2962962962963,100,100,95.6521739130435,95.8333333333333
"NC_059185.1.3122677.3122678",95.2380952380952,96.1538461538462,100,92.8571428571429,100,95.8333333333333,88.2352941176471,92.3076923076923,100,95.2380952380952,100,92.3076923076923,100,93.75,90,91.6666666666667,90.4761904761905,100,91.6666666666667,100,100,100,96.7741935483871,96.875,96.551724137931,96,100,100,100,100
"NC_059185.1.3122717.3122718",95,89.4736842105263,100,93.3333333333333,100,96,86.6666666666667,81.8181818181818,100,100,92.3076923076923,100,92.8571428571429,92.3076923076923,88.8888888888889,100,88.4615384615385,100,100,95,85,96,91.6666666666667,96,95.4545454545455,91.6666666666667,92.3076923076923,100,100,90.9090909090909
"NC_059185.1.3134591.3134592",92,95.6521739130435,100,95.2380952380952,95.4545454545455,94.1176470588235,100,100,100,100,100,93.9393939393939,96.2962962962963,94.4444444444444,90.9090909090909,87.5,96.551724137931,94.4444444444444,97.1428571428571,95.4545454545455,100,90.3225806451613,95.2380952380952,81.25,96.969696969697,96,88.5714285714286,90,100,88
