chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18	coverage19	numCs19	numTs19
NC_059187.1	1631626	1631627	*	35	26	9	25	17	8	19	14	5	17	12	5	20	14	6	12	9	3	21	15	6	12	9	3	20	13	7	20	17	3	36	27	9	22	19	3	24	17	7	20	15	5	38	26	12	19	11	8	29	17	12	24	20	4	24	21	3
NC_059187.1	1668458	1668459	*	18	17	1	13	7	6	17	8	9	22	20	2	18	0	18	22	13	9	13	9	4	20	12	8	11	8	3	23	16	7	23	22	1	18	9	9	15	11	4	15	8	7	25	19	6	13	7	6	17	2	15	19	11	8	25	10	15
NC_059187.1	1668469	1668470	*	17	16	1	14	9	5	16	12	4	20	19	1	14	0	14	23	14	9	13	10	3	17	10	7	11	11	0	18	16	2	21	20	1	17	10	7	14	9	5	13	7	6	23	20	3	13	6	7	15	3	12	17	10	7	23	11	12
NC_059187.1	1720612	1720613	*	22	17	5	31	27	4	19	13	6	10	10	0	19	15	4	17	17	0	20	17	3	16	15	1	21	18	3	24	20	4	17	16	1	34	33	1	25	20	5	14	11	3	37	34	3	22	19	3	14	13	1	22	17	5	31	26	5
NC_059187.1	1720674	1720675	*	21	18	3	34	31	3	21	13	8	11	11	0	22	19	3	22	21	1	23	22	1	18	17	1	23	23	0	25	23	2	21	19	2	40	38	2	32	27	5	22	22	0	36	32	4	22	20	2	14	14	0	25	24	1	32	31	1
NC_059187.1	1720703	1720704	*	22	20	2	35	33	2	18	14	4	11	11	0	20	19	1	25	24	1	24	24	0	19	18	1	28	26	2	23	22	1	21	18	3	35	35	0	32	30	2	21	19	2	39	34	5	23	23	0	14	14	0	25	24	1	32	31	1
NC_059187.1	1720710	1720711	*	22	20	2	34	33	1	17	15	2	10	10	0	19	18	1	26	26	0	23	23	0	20	20	0	28	26	2	22	21	1	22	19	3	34	34	0	32	30	2	21	20	1	39	38	1	23	22	1	14	13	1	23	23	0	31	30	1
NC_059187.1	1726335	1726336	*	15	14	1	14	11	3	13	13	0	15	14	1	10	9	1	15	14	1	11	11	0	12	12	0	14	13	1	20	19	1	12	12	0	19	17	2	16	13	3	16	15	1	20	20	0	17	15	2	16	16	0	20	16	4	22	21	1
NC_059187.1	1726396	1726397	*	15	13	2	17	17	0	15	15	0	15	15	0	12	12	0	13	13	0	12	12	0	18	18	0	14	11	3	15	14	1	13	13	0	23	23	0	14	13	1	17	16	1	29	28	1	19	19	0	16	16	0	20	19	1	22	21	1
NC_059187.1	1726414	1726415	*	14	11	3	16	14	2	17	14	3	17	16	1	11	9	2	14	13	1	12	12	0	18	16	2	14	11	3	17	15	2	13	12	1	25	24	1	11	10	1	15	13	2	32	30	2	21	19	2	16	16	0	25	24	1	27	23	4
NC_059187.1	1726474	1726475	*	17	16	1	17	16	1	18	18	0	17	17	0	13	11	2	15	14	1	17	16	1	15	13	2	12	11	1	16	13	3	15	13	2	26	26	0	11	11	0	13	13	0	29	25	4	23	22	1	14	13	1	32	31	1	19	18	1
NC_059187.1	1726536	1726537	*	21	20	1	16	13	3	17	16	1	16	15	1	17	13	4	17	14	3	15	15	0	17	13	4	12	11	1	21	19	2	16	16	0	30	30	0	10	9	1	13	13	0	30	28	2	20	20	0	18	18	0	27	27	0	25	25	0
NC_059187.1	1755561	1755562	*	15	3	12	13	11	2	17	10	7	13	11	2	10	5	5	12	11	1	11	6	5	19	13	6	11	7	4	20	15	5	15	11	4	20	14	6	24	16	8	12	8	4	21	12	9	20	5	15	14	11	3	20	14	6	16	9	7
NC_059187.1	2195221	2195222	*	10	10	0	18	18	0	12	12	0	10	9	1	13	12	1	22	22	0	13	13	0	17	16	1	11	10	1	21	20	1	19	16	3	16	16	0	13	12	1	16	15	1	18	18	0	19	18	1	11	10	1	19	18	1	19	19	0
NC_059187.1	2195269	2195270	*	12	11	1	21	21	0	11	11	0	14	14	0	13	13	0	19	17	2	14	13	1	21	21	0	11	11	0	20	20	0	13	12	1	13	13	0	12	10	2	16	14	2	17	16	1	20	20	0	12	12	0	17	17	0	23	23	0
NC_059187.1	2195272	2195273	*	12	12	0	21	20	1	11	10	1	14	14	0	13	13	0	19	18	1	14	14	0	20	19	1	11	9	2	20	19	1	12	12	0	13	13	0	12	11	1	15	15	0	17	16	1	20	20	0	13	12	1	17	17	0	23	22	1
NC_059187.1	2351435	2351436	*	14	13	1	23	22	1	15	12	3	23	21	2	12	12	0	19	17	2	16	15	1	11	8	3	20	18	2	14	12	2	15	14	1	22	22	0	18	17	1	16	15	1	28	27	1	16	15	1	13	11	2	11	10	1	21	20	1
NC_059187.1	2351450	2351451	*	17	16	1	25	24	1	16	14	2	23	22	1	13	12	1	20	19	1	21	21	0	12	11	1	20	19	1	12	11	1	14	13	1	21	21	0	20	17	3	15	15	0	28	23	5	17	16	1	13	13	0	11	10	1	23	19	4
NC_059187.1	2351465	2351466	*	15	15	0	26	26	0	16	15	1	25	22	3	13	12	1	23	22	1	21	21	0	10	10	0	19	18	1	12	11	1	14	13	1	21	20	1	22	22	0	14	12	2	29	24	5	17	15	2	17	15	2	11	11	0	26	22	4
NC_059187.1	2351509	2351510	*	13	12	1	23	18	5	14	13	1	22	19	3	15	14	1	23	20	3	19	18	1	14	11	3	17	12	5	13	10	3	13	11	2	17	16	1	21	16	5	11	11	0	23	17	6	16	14	2	18	14	4	13	13	0	25	16	9
NC_059187.1	2360520	2360521	*	22	19	3	17	15	2	18	15	3	16	14	2	14	12	2	16	14	2	14	13	1	14	11	3	18	14	4	28	25	3	14	12	2	17	9	8	19	15	4	19	16	3	25	12	13	21	18	3	15	12	3	20	16	4	14	11	3
NC_059187.1	2360553	2360554	*	17	17	0	22	18	4	19	18	1	14	14	0	15	14	1	15	15	0	12	12	0	15	15	0	16	16	0	33	32	1	13	12	1	19	18	1	20	18	2	18	17	1	27	26	1	25	24	1	16	13	3	18	17	1	14	13	1
NC_059187.1	2360562	2360563	*	17	17	0	23	21	2	17	15	2	13	13	0	15	13	2	16	16	0	12	12	0	17	17	0	16	16	0	34	33	1	11	11	0	19	19	0	20	18	2	17	16	1	26	25	1	27	25	2	19	19	0	19	18	1	17	16	1
NC_059187.1	2360646	2360647	*	24	21	3	21	20	1	15	13	2	12	11	1	15	14	1	16	16	0	15	14	1	18	16	2	13	11	2	25	23	2	12	11	1	21	21	0	20	20	0	17	15	2	21	17	4	32	27	5	16	14	2	19	18	1	21	21	0
NC_059187.1	2422512	2422513	*	18	16	2	22	20	2	10	10	0	15	14	1	12	12	0	20	19	1	17	16	1	18	16	2	15	15	0	15	15	0	11	11	0	16	16	0	11	10	1	11	10	1	14	12	2	14	14	0	14	13	1	20	20	0	26	26	0
NC_059187.1	2494003	2494004	*	12	9	3	22	6	16	16	8	8	10	9	1	18	16	2	19	17	2	20	18	2	14	12	2	17	9	8	20	17	3	23	19	4	24	12	12	26	22	4	18	14	4	19	9	10	20	18	2	25	8	17	13	11	2	22	13	9
NC_059187.1	2663049	2663050	*	21	20	1	13	12	1	11	10	1	17	16	1	21	19	2	13	9	4	21	19	2	19	12	7	10	10	0	22	21	1	19	11	8	32	2	30	20	20	0	24	18	6	12	12	0	33	30	3	24	22	2	13	12	1	36	36	0
NC_059187.1	2674578	2674579	*	33	33	0	19	18	1	14	14	0	11	9	2	15	13	2	23	20	3	20	19	1	16	16	0	19	17	2	20	19	1	14	14	0	45	44	1	14	14	0	27	25	2	17	17	0	24	23	1	22	22	0	25	25	0	36	34	2
NC_059187.1	2674617	2674618	*	35	34	1	17	17	0	11	11	0	12	12	0	15	14	1	21	20	1	21	20	1	17	17	0	18	18	0	20	19	1	13	13	0	42	42	0	16	14	2	29	28	1	19	18	1	24	23	1	22	22	0	26	24	2	34	34	0
NC_059187.1	2674650	2674651	*	33	32	1	14	13	1	11	11	0	11	10	1	16	14	2	22	20	2	19	19	0	14	14	0	19	17	2	21	21	0	13	11	2	36	35	1	15	9	6	25	24	1	19	18	1	22	16	6	21	20	1	21	20	1	35	31	4
NC_059187.1	2695196	2695197	*	25	8	17	55	21	34	42	21	21	48	7	41	22	10	12	54	17	37	57	11	46	46	12	34	29	7	22	31	9	22	34	15	19	48	19	29	32	8	24	42	14	28	36	10	26	71	29	42	29	13	16	40	10	30	42	10	32
NC_059187.1	2695335	2695336	*	16	10	6	36	29	7	33	27	6	25	15	10	14	8	6	30	25	5	40	28	12	27	24	3	26	18	8	27	18	9	20	18	2	32	22	10	20	17	3	30	27	3	35	33	2	51	33	18	15	12	3	17	13	4	34	24	10
NC_059187.1	2695514	2695515	*	38	30	8	55	40	15	60	40	20	43	21	22	29	23	6	45	28	17	50	31	19	42	30	12	37	27	10	41	31	10	25	20	5	35	23	12	15	8	7	30	22	8	46	38	8	63	45	18	30	22	8	39	27	12	45	22	23
NC_059187.1	2711014	2711015	*	13	12	1	16	16	0	15	14	1	15	14	1	13	11	2	16	15	1	15	15	0	16	14	2	12	11	1	14	13	1	15	14	1	18	16	2	13	13	0	14	14	0	28	27	1	21	20	1	17	17	0	11	11	0	21	18	3
NC_059187.1	2724911	2724912	*	23	22	1	14	14	0	17	14	3	13	13	0	13	12	1	16	15	1	16	15	1	18	18	0	14	14	0	10	9	1	11	11	0	24	23	1	16	15	1	16	14	2	37	35	2	17	16	1	24	23	1	17	17	0	21	21	0
NC_059187.1	2724930	2724931	*	24	23	1	15	13	2	17	17	0	11	9	2	15	14	1	12	11	1	17	14	3	18	17	1	13	13	0	12	12	0	14	14	0	29	29	0	19	18	1	16	16	0	36	35	1	17	17	0	24	23	1	18	18	0	20	20	0
NC_059187.1	2724953	2724954	*	23	19	4	18	14	4	17	16	1	11	9	2	16	11	5	13	10	3	17	14	3	17	13	4	12	7	5	11	9	2	13	8	5	30	24	6	16	14	2	16	9	7	37	30	7	18	16	2	24	17	7	21	15	6	24	21	3
NC_059187.1	2727632	2727633	*	10	10	0	28	26	2	14	14	0	12	12	0	17	15	2	17	16	1	15	15	0	19	18	1	11	10	1	23	22	1	16	14	2	18	18	0	19	17	2	23	22	1	25	24	1	18	18	0	14	13	1	14	14	0	25	21	4
NC_059187.1	2735433	2735434	*	19	11	8	17	14	3	18	15	3	14	6	8	11	6	5	11	7	4	12	9	3	10	9	1	17	9	8	14	13	1	23	19	4	16	14	2	11	11	0	18	15	3	24	22	2	20	17	3	16	14	2	21	21	0	20	15	5
NC_059187.1	2750482	2750483	*	24	11	13	19	12	7	29	12	17	13	3	10	24	20	4	14	7	7	20	13	7	15	8	7	16	10	6	34	21	13	25	15	10	22	16	6	25	15	10	19	15	4	30	25	5	22	8	14	23	17	6	13	8	5	30	15	15
NC_059187.1	2750560	2750561	*	23	21	2	20	17	3	18	17	1	10	10	0	17	17	0	15	13	2	16	15	1	10	10	0	14	14	0	32	29	3	19	18	1	15	15	0	19	17	2	20	16	4	27	23	4	18	16	2	21	19	2	15	13	2	22	21	1
NC_059187.1	2754929	2754930	*	13	5	8	19	16	3	16	5	11	16	16	0	17	9	8	17	16	1	10	5	5	16	13	3	11	6	5	15	13	2	16	5	11	30	11	19	14	13	1	11	5	6	26	26	0	16	14	2	25	25	0	19	16	3	27	17	10
NC_059187.1	2776857	2776858	*	15	6	9	19	12	7	22	6	16	26	5	21	19	9	10	24	13	11	22	3	19	14	12	2	22	4	18	21	8	13	16	5	11	18	3	15	18	6	12	18	4	14	18	10	8	11	0	11	17	7	10	16	10	6	31	12	19
NC_059187.1	2799983	2799984	*	14	14	0	12	10	2	19	19	0	14	14	0	11	8	3	13	11	2	14	8	6	14	13	1	10	9	1	11	10	1	13	11	2	18	17	1	10	10	0	10	10	0	14	12	2	20	20	0	17	16	1	16	16	0	23	23	0
NC_059187.1	2858944	2858945	*	16	15	1	22	21	1	21	20	1	14	13	1	12	12	0	20	16	4	14	14	0	22	19	3	13	13	0	15	14	1	21	19	2	17	17	0	19	18	1	17	17	0	21	20	1	22	21	1	22	17	5	16	15	1	30	27	3
NC_059187.1	2858968	2858969	*	17	17	0	22	21	1	22	22	0	16	16	0	13	13	0	20	18	2	17	17	0	20	20	0	14	13	1	19	18	1	20	19	1	16	15	1	20	20	0	18	18	0	23	22	1	24	24	0	22	22	0	16	16	0	30	30	0
NC_059187.1	2858992	2858993	*	19	18	1	19	17	2	23	23	0	17	17	0	15	15	0	17	17	0	12	11	1	23	23	0	16	15	1	19	19	0	22	19	3	17	16	1	22	19	3	16	14	2	22	22	0	22	22	0	19	19	0	13	13	0	29	29	0
NC_059187.1	2859088	2859089	*	17	14	3	18	16	2	24	22	2	15	14	1	17	9	8	20	16	4	14	12	2	16	15	1	14	14	0	18	17	1	19	15	4	13	13	0	25	20	5	24	24	0	19	17	2	18	16	2	15	14	1	12	11	1	25	21	4
NC_059187.1	2859115	2859116	*	18	16	2	21	19	2	22	20	2	17	16	1	18	17	1	18	16	2	13	11	2	20	20	0	15	14	1	17	16	1	18	18	0	21	21	0	23	21	2	30	27	3	20	20	0	13	13	0	18	17	1	14	14	0	24	24	0
NC_059187.1	2859161	2859162	*	17	16	1	17	15	2	18	18	0	17	17	0	19	17	2	18	16	2	12	11	1	15	15	0	12	12	0	13	13	0	14	12	2	24	14	10	17	14	3	28	28	0	18	17	1	12	12	0	20	20	0	16	16	0	22	22	0
NC_059187.1	2865571	2865572	*	18	18	0	19	18	1	13	12	1	18	16	2	18	18	0	29	28	1	26	24	2	19	19	0	20	19	1	23	22	1	20	20	0	19	19	0	12	12	0	12	12	0	27	26	1	17	16	1	21	21	0	12	12	0	23	22	1
NC_059187.1	2865659	2865660	*	22	22	0	24	24	0	16	16	0	18	17	1	20	20	0	30	28	2	23	22	1	21	21	0	19	19	0	21	21	0	21	21	0	21	21	0	14	12	2	14	13	1	28	27	1	21	20	1	23	23	0	13	13	0	26	24	2
NC_059187.1	2900410	2900411	*	14	14	0	20	18	2	14	14	0	17	17	0	12	11	1	17	16	1	11	10	1	13	12	1	12	12	0	13	12	1	16	16	0	23	23	0	14	14	0	15	15	0	19	19	0	21	20	1	19	19	0	20	19	1	25	24	1
NC_059187.1	2951069	2951070	*	22	21	1	25	22	3	15	15	0	12	10	2	19	17	2	16	15	1	10	10	0	14	14	0	14	13	1	13	11	2	19	19	0	19	17	2	15	14	1	16	13	3	13	12	1	21	19	2	12	12	0	18	18	0	26	24	2
NC_059187.1	2951091	2951092	*	22	20	2	23	22	1	16	16	0	14	11	3	18	18	0	20	19	1	12	11	1	16	15	1	14	13	1	13	11	2	18	17	1	17	16	1	16	15	1	15	15	0	15	14	1	21	19	2	11	10	1	18	17	1	23	23	0
NC_059187.1	2951095	2951096	*	21	16	5	23	13	10	14	11	3	13	11	2	18	15	3	19	11	8	12	6	6	15	13	2	14	13	1	13	10	3	17	13	4	17	10	7	16	7	9	15	10	5	13	10	3	19	14	5	11	9	2	18	12	6	22	17	5
NC_059187.1	3121053	3121054	*	13	13	0	12	10	2	11	11	0	24	21	3	17	16	1	11	11	0	16	14	2	14	13	1	11	10	1	20	20	0	19	17	2	21	20	1	19	16	3	10	10	0	27	25	2	20	20	0	17	17	0	14	14	0	25	23	2
NC_059187.1	3287116	3287117	*	19	19	0	18	16	2	14	13	1	13	9	4	13	12	1	26	24	2	20	19	1	12	10	2	11	10	1	18	18	0	19	17	2	17	17	0	21	19	2	20	16	4	20	18	2	27	24	3	18	18	0	22	20	2	23	20	3
NC_059187.1	3287219	3287220	*	14	12	2	23	18	5	16	15	1	12	11	1	11	11	0	27	27	0	14	12	2	13	12	1	15	15	0	24	23	1	16	15	1	18	15	3	19	19	0	21	18	3	21	20	1	25	24	1	13	12	1	16	15	1	28	27	1
NC_059187.1	3414530	3414531	*	18	18	0	21	20	1	16	15	1	19	19	0	16	13	3	13	13	0	17	16	1	20	19	1	15	15	0	23	21	2	17	17	0	22	20	2	15	15	0	11	10	1	16	14	2	15	14	1	15	15	0	13	13	0	26	26	0
NC_059187.1	3414606	3414607	*	23	20	3	21	20	1	21	19	2	20	18	2	20	19	1	16	16	0	15	15	0	19	18	1	13	13	0	18	17	1	24	20	4	27	23	4	22	21	1	16	13	3	18	16	2	15	13	2	14	12	2	13	11	2	26	21	5
NC_059187.1	3419906	3419907	*	12	9	3	20	16	4	11	9	2	12	8	4	11	9	2	12	9	3	13	10	3	18	12	6	16	13	3	19	14	5	10	7	3	17	14	3	12	12	0	14	11	3	19	15	4	26	19	7	13	11	2	15	13	2	16	11	5
NC_059187.1	3419959	3419960	*	11	11	0	20	18	2	11	11	0	12	12	0	11	11	0	10	8	2	13	12	1	18	18	0	14	12	2	18	18	0	11	10	1	14	14	0	13	13	0	15	14	1	19	17	2	20	18	2	13	13	0	16	15	1	17	16	1
NC_059187.1	3497380	3497381	*	13	10	3	17	14	3	17	11	6	17	14	3	11	10	1	16	14	2	15	12	3	18	14	4	12	6	6	16	11	5	12	10	2	20	17	3	12	8	4	18	14	4	22	20	2	14	13	1	12	9	3	19	17	2	20	17	3
NC_059187.1	3508906	3508907	*	14	11	3	18	7	11	11	9	2	13	12	1	13	11	2	15	13	2	15	10	5	19	14	5	15	7	8	12	9	3	18	10	8	19	11	8	14	12	2	13	7	6	21	15	6	16	12	4	18	13	5	17	9	8	16	10	6
NC_059187.1	3508968	3508969	*	14	9	5	21	16	5	10	9	1	14	14	0	14	14	0	17	15	2	12	12	0	19	17	2	17	8	9	11	11	0	21	20	1	22	11	11	16	16	0	15	7	8	22	20	2	23	21	2	22	15	7	18	17	1	18	8	10
NC_059187.1	3508984	3508985	*	13	9	4	20	14	6	10	7	3	16	15	1	14	14	0	19	17	2	12	12	0	19	17	2	17	7	10	12	12	0	19	18	1	21	10	11	16	14	2	15	6	9	22	20	2	22	22	0	19	14	5	14	14	0	17	7	10
NC_059187.1	3509017	3509018	*	13	6	7	17	7	10	10	10	0	14	2	12	12	11	1	19	18	1	11	10	1	18	17	1	16	6	10	12	11	1	23	21	2	25	10	15	13	8	5	13	6	7	24	21	3	19	16	3	18	13	5	13	12	1	20	7	13
NC_059187.1	3607914	3607915	*	25	15	10	13	9	4	12	12	0	10	10	0	11	11	0	17	17	0	11	11	0	13	13	0	11	11	0	20	20	0	12	12	0	20	20	0	14	14	0	10	10	0	24	24	0	19	18	1	16	16	0	25	24	1	19	9	10
NC_059187.1	3766038	3766039	*	11	10	1	29	28	1	16	15	1	25	21	4	13	12	1	18	18	0	29	27	2	12	10	2	11	11	0	15	15	0	14	14	0	32	30	2	12	10	2	15	15	0	31	29	2	17	17	0	20	18	2	18	17	1	22	21	1
NC_059187.1	3774347	3774348	*	19	18	1	23	20	3	22	20	2	10	10	0	13	13	0	18	16	2	10	10	0	13	11	2	12	11	1	14	13	1	11	9	2	20	19	1	14	12	2	15	13	2	23	22	1	22	20	2	14	13	1	29	28	1	17	17	0
NC_059187.1	3774475	3774476	*	10	7	3	23	15	8	19	15	4	18	10	8	20	13	7	16	12	4	10	9	1	12	11	1	20	14	6	16	14	2	16	9	7	21	14	7	21	13	8	16	11	5	23	13	10	25	15	10	19	12	7	20	9	11	21	11	10
NC_059187.1	3867909	3867910	*	22	20	2	29	26	3	15	15	0	12	12	0	24	23	1	18	18	0	13	13	0	20	18	2	20	20	0	34	32	2	30	28	2	30	29	1	23	23	0	20	20	0	33	28	5	19	18	1	18	18	0	21	20	1	37	37	0
NC_059187.1	3867949	3867950	*	23	21	2	36	30	6	15	13	2	17	14	3	23	20	3	14	8	6	15	8	7	20	18	2	16	15	1	28	23	5	33	28	5	34	29	5	24	21	3	20	17	3	33	28	5	19	14	5	19	18	1	20	16	4	37	32	5
NC_059187.1	3867976	3867977	*	21	16	5	35	28	7	18	13	5	19	12	7	20	12	8	21	11	10	16	8	8	20	15	5	16	12	4	29	22	7	34	26	8	32	22	10	20	17	3	19	18	1	31	25	6	19	13	6	24	17	7	22	17	5	38	30	8
NC_059187.1	3868237	3868238	*	15	14	1	24	24	0	21	21	0	26	25	1	11	9	2	29	24	5	23	22	1	17	17	0	17	17	0	26	23	3	24	24	0	21	18	3	32	30	2	16	16	0	20	20	0	33	31	2	26	25	1	14	13	1	24	23	1
NC_059187.1	3994376	3994377	*	21	19	2	35	35	0	17	16	1	13	13	0	11	10	1	24	23	1	21	21	0	19	18	1	11	10	1	21	20	1	27	24	3	27	25	2	23	21	2	13	13	0	26	25	1	12	12	0	18	16	2	24	22	2	25	25	0
NC_059187.1	3994423	3994424	*	21	21	0	36	34	2	18	17	1	14	13	1	13	12	1	23	22	1	21	19	2	15	15	0	11	11	0	18	18	0	28	26	2	27	25	2	20	18	2	13	12	1	21	21	0	15	13	2	18	17	1	26	25	1	20	20	0
NC_059187.1	3994487	3994488	*	24	23	1	29	29	0	14	14	0	12	10	2	14	10	4	24	22	2	18	18	0	16	14	2	13	12	1	14	13	1	22	21	1	24	24	0	23	22	1	13	12	1	18	18	0	18	18	0	18	17	1	21	20	1	17	16	1
NC_059187.1	4004230	4004231	*	21	20	1	13	12	1	18	17	1	17	15	2	12	10	2	12	12	0	14	11	3	11	9	2	12	12	0	16	14	2	14	13	1	12	9	3	20	20	0	19	15	4	23	20	3	19	15	4	13	11	2	16	16	0	15	14	1
NC_059187.1	4010154	4010155	*	16	15	1	22	20	2	13	13	0	16	15	1	10	10	0	15	14	1	13	12	1	24	24	0	13	12	1	11	11	0	11	10	1	24	23	1	16	15	1	14	14	0	21	20	1	13	12	1	15	14	1	13	12	1	18	18	0
NC_059187.1	4181791	4181792	*	21	7	14	23	9	14	29	9	20	21	8	13	12	3	9	12	5	7	14	12	2	17	13	4	32	13	19	16	10	6	16	3	13	25	15	10	29	18	11	23	0	23	28	8	20	17	2	15	22	5	17	44	21	23	34	9	25
NC_059187.1	4181833	4181834	*	21	7	14	22	14	8	28	12	16	19	9	10	13	6	7	14	12	2	14	10	4	14	9	5	39	18	21	18	16	2	16	3	13	23	12	11	25	9	16	22	3	19	26	14	12	16	3	13	21	5	16	36	31	5	29	10	19
NC_059187.1	4181898	4181899	*	21	13	8	21	13	8	28	10	18	22	12	10	18	8	10	13	11	2	19	19	0	16	10	6	34	15	19	13	12	1	11	7	4	18	8	10	27	12	15	25	12	13	37	21	16	21	8	13	20	12	8	24	21	3	34	13	21
NC_059187.1	4181940	4181941	*	22	7	15	36	11	25	26	4	22	20	12	8	18	8	10	11	10	1	20	13	7	20	11	9	43	16	27	13	10	3	16	9	7	20	7	13	30	10	20	22	10	12	41	9	32	24	9	15	19	9	10	33	15	18	35	10	25
NC_059187.1	4181980	4181981	*	21	16	5	46	12	34	25	12	13	24	12	12	17	7	10	16	12	4	19	13	6	21	10	11	46	12	34	15	10	5	23	11	12	22	11	11	38	13	25	24	4	20	42	17	25	27	10	17	27	9	18	31	20	11	34	7	27
NC_059187.1	4182023	4182024	*	20	16	4	33	25	8	17	14	3	19	16	3	10	6	4	13	13	0	18	15	3	16	15	1	28	18	10	13	10	3	18	11	7	18	15	3	27	14	13	19	11	8	33	25	8	17	13	4	14	12	2	27	27	0	21	6	15
NC_059187.1	4182038	4182039	*	21	16	5	47	24	23	25	13	12	25	15	10	13	5	8	18	13	5	14	13	1	19	11	8	46	15	31	13	8	5	23	12	11	26	17	9	38	12	26	20	9	11	35	15	20	34	19	15	26	12	14	31	21	10	31	5	26
NC_059187.1	4191671	4191672	*	16	16	0	21	21	0	13	13	0	19	19	0	12	11	1	21	21	0	13	12	1	16	16	0	20	20	0	23	23	0	16	16	0	27	26	1	18	18	0	18	18	0	23	23	0	10	10	0	16	16	0	17	16	1	25	25	0
NC_059187.1	4191713	4191714	*	14	13	1	18	18	0	15	15	0	21	20	1	14	14	0	22	22	0	15	15	0	18	17	1	21	14	7	21	21	0	18	18	0	29	28	1	19	17	2	17	17	0	24	23	1	12	12	0	16	16	0	18	18	0	25	24	1
NC_059187.1	4191756	4191757	*	13	13	0	19	17	2	15	14	1	18	15	3	15	14	1	23	20	3	12	12	0	16	12	4	20	9	11	21	21	0	15	13	2	27	20	7	18	8	10	18	18	0	25	22	3	11	10	1	15	14	1	20	19	1	23	23	0
NC_059187.1	4191758	4191759	*	13	12	1	19	18	1	15	14	1	18	15	3	15	13	2	23	20	3	12	12	0	15	14	1	20	12	8	20	19	1	15	14	1	27	21	6	18	10	8	17	17	0	25	20	5	11	8	3	15	12	3	20	19	1	23	23	0
NC_059187.1	4208047	4208048	*	11	10	1	19	19	0	17	16	1	24	23	1	21	19	2	12	12	0	10	10	0	10	10	0	10	9	1	11	11	0	12	12	0	16	14	2	17	16	1	15	15	0	20	20	0	18	17	1	17	16	1	19	15	4	21	21	0
NC_059187.1	4237988	4237989	*	23	21	2	14	12	2	14	14	0	18	15	3	14	14	0	17	17	0	21	17	4	11	9	2	18	17	1	19	18	1	12	12	0	19	19	0	14	11	3	19	16	3	19	18	1	14	13	1	17	15	2	15	13	2	35	32	3
NC_059187.1	4238075	4238076	*	26	25	1	18	15	3	20	20	0	18	17	1	17	15	2	20	18	2	17	17	0	11	10	1	17	14	3	23	23	0	15	14	1	22	22	0	16	12	4	21	21	0	21	19	2	16	15	1	19	18	1	18	17	1	31	29	2
NC_059187.1	4238128	4238129	*	24	12	12	18	17	1	24	23	1	17	15	2	17	9	8	19	16	3	17	16	1	16	15	1	18	18	0	25	13	12	18	9	9	23	23	0	13	6	7	22	20	2	25	23	2	14	5	9	22	12	10	22	21	1	32	32	0
NC_059187.1	4238138	4238139	*	25	11	14	18	17	1	23	22	1	19	18	1	16	8	8	19	17	2	15	14	1	16	15	1	19	19	0	24	12	12	18	9	9	23	23	0	13	5	8	21	18	3	25	24	1	14	5	9	23	13	10	24	23	1	33	33	0
NC_059187.1	4238152	4238153	*	22	9	13	22	20	2	22	20	2	21	18	3	16	6	10	20	17	3	15	12	3	15	15	0	19	18	1	27	12	15	16	8	8	23	18	5	14	4	10	21	18	3	25	22	3	15	6	9	23	13	10	26	23	3	36	35	1
NC_059187.1	5067459	5067460	*	13	13	0	22	21	1	20	19	1	14	14	0	15	15	0	14	12	2	19	19	0	18	17	1	11	11	0	13	12	1	14	14	0	16	16	0	14	13	1	17	16	1	16	15	1	15	15	0	21	20	1	19	19	0	21	21	0
NC_059187.1	5067504	5067505	*	17	16	1	22	22	0	20	20	0	19	19	0	13	13	0	19	18	1	22	21	1	15	15	0	13	13	0	12	12	0	14	13	1	18	17	1	17	15	2	14	14	0	15	15	0	19	16	3	20	18	2	24	22	2	20	19	1
NC_059187.1	5067692	5067693	*	17	15	2	18	17	1	18	17	1	21	20	1	19	19	0	19	17	2	17	16	1	18	18	0	12	11	1	24	22	2	10	10	0	25	23	2	20	18	2	17	15	2	24	24	0	19	19	0	20	20	0	19	19	0	28	27	1
NC_059187.1	5609457	5609458	*	16	16	0	19	18	1	11	11	0	11	10	1	12	11	1	17	16	1	13	12	1	12	12	0	16	16	0	21	21	0	11	10	1	19	18	1	11	11	0	12	12	0	20	19	1	21	21	0	19	19	0	18	16	2	17	17	0
NC_059187.1	5609460	5609461	*	15	15	0	18	16	2	11	11	0	11	11	0	12	12	0	17	17	0	13	13	0	13	12	1	16	16	0	19	19	0	11	10	1	18	18	0	12	11	1	12	12	0	19	19	0	22	21	1	19	19	0	16	16	0	17	17	0
