chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18	coverage19	numCs19	numTs19	coverage20	numCs20	numTs20	coverage21	numCs21	numTs21
NC_059183.1	15780385	15780386	*	22	21	1	21	20	1	32	31	1	27	26	1	20	20	0	37	36	1	20	20	0	17	7	10	16	16	0	27	27	0	21	9	12	29	13	16	28	28	0	31	31	0	29	29	0	29	28	1	15	8	7	29	29	0	14	14	0	27	9	18	29	27	2
NC_059183.1	15780398	15780399	*	24	23	1	25	24	1	32	30	2	30	27	3	17	16	1	36	35	1	21	17	4	18	18	0	17	16	1	29	29	0	23	21	2	27	27	0	27	27	0	35	35	0	29	29	0	31	31	0	15	15	0	29	29	0	14	13	1	28	27	1	32	29	3
NC_059183.1	15780512	15780513	*	17	17	0	21	20	1	35	32	3	24	22	2	17	16	1	25	23	2	20	19	1	13	13	0	16	14	2	25	23	2	24	20	4	14	12	2	24	23	1	28	28	0	20	20	0	25	24	1	19	19	0	20	19	1	22	22	0	26	22	4	23	20	3
NC_059183.1	15823327	15823328	*	11	8	3	14	4	10	20	13	7	19	10	9	21	10	11	28	12	16	14	4	10	17	8	9	12	7	5	27	18	9	15	7	8	15	10	5	15	5	10	11	5	6	28	0	28	21	12	9	11	6	5	20	5	15	16	10	6	22	14	8	14	8	6
NC_059183.1	15823340	15823341	*	14	12	2	15	14	1	19	19	0	19	17	2	22	21	1	29	19	10	15	12	3	17	15	2	14	14	0	27	25	2	14	13	1	16	15	1	15	15	0	12	12	0	25	13	12	25	21	4	13	13	0	21	15	6	14	14	0	22	21	1	15	14	1
NC_059183.1	15823767	15823768	*	12	11	1	16	13	3	22	22	0	15	14	1	11	11	0	22	21	1	12	10	2	20	18	2	19	15	4	32	30	2	15	15	0	15	12	3	18	16	2	16	15	1	17	16	1	18	18	0	27	25	2	11	11	0	29	29	0	21	21	0	10	8	2
NC_059183.1	15982795	15982796	*	13	12	1	14	12	2	18	17	1	16	14	2	17	17	0	15	13	2	19	18	1	19	17	2	16	16	0	13	12	1	15	13	2	14	14	0	20	16	4	14	13	1	13	10	3	13	13	0	17	16	1	17	17	0	23	22	1	20	18	2	16	15	1
NC_059183.1	15982812	15982813	*	13	10	3	14	8	6	18	14	4	18	14	4	18	16	2	15	9	6	18	13	5	16	13	3	15	14	1	14	10	4	16	14	2	14	11	3	24	17	7	18	13	5	10	7	3	13	11	2	17	14	3	20	17	3	25	22	3	19	16	3	16	12	4
NC_059183.1	16010886	16010887	*	15	14	1	15	14	1	13	12	1	16	16	0	15	15	0	20	20	0	16	16	0	18	18	0	16	14	2	21	20	1	10	10	0	23	23	0	10	9	1	13	13	0	17	17	0	17	17	0	14	14	0	14	14	0	21	19	2	10	10	0	13	13	0
NC_059183.1	16011242	16011243	*	10	10	0	16	16	0	15	15	0	14	14	0	17	17	0	25	24	1	21	21	0	10	9	1	13	12	1	24	23	1	17	16	1	15	14	1	19	19	0	21	19	2	11	11	0	17	17	0	18	18	0	13	12	1	22	21	1	10	10	0	17	16	1
NC_059183.1	16059558	16059559	*	12	9	3	13	0	13	26	0	26	11	0	11	14	0	14	10	0	10	15	0	15	21	0	21	11	0	11	17	0	17	22	0	22	10	0	10	20	0	20	13	0	13	14	0	14	11	1	10	17	0	17	12	1	11	24	0	24	16	0	16	14	0	14
NC_059183.1	16059570	16059571	*	12	8	4	14	0	14	27	0	27	14	0	14	13	0	13	12	0	12	17	0	17	21	0	21	10	0	10	21	0	21	23	1	22	12	0	12	23	0	23	14	0	14	12	0	12	11	0	11	18	0	18	11	0	11	24	0	24	15	0	15	15	0	15
NC_059183.1	16224644	16224645	*	17	16	1	25	23	2	19	19	0	16	16	0	15	15	0	18	18	0	16	15	1	20	20	0	22	21	1	23	23	0	17	17	0	15	14	1	16	16	0	24	24	0	23	21	2	22	20	2	23	23	0	31	29	2	47	23	24	19	7	12	10	9	1
NC_059183.1	16224684	16224685	*	18	15	3	25	23	2	19	16	3	18	17	1	15	12	3	25	18	7	11	9	2	19	17	2	19	16	3	22	14	8	20	17	3	14	10	4	12	9	3	23	22	1	23	20	3	23	20	3	25	22	3	29	28	1	42	37	5	20	16	4	13	11	2
NC_059183.1	16292719	16292720	*	12	12	0	12	11	1	15	15	0	10	10	0	11	11	0	20	19	1	10	9	1	11	10	1	12	12	0	16	16	0	15	14	1	20	20	0	14	13	1	14	14	0	15	15	0	13	13	0	15	14	1	13	13	0	19	19	0	16	15	1	14	14	0
NC_059183.1	16362464	16362465	*	14	14	0	14	13	1	17	16	1	17	15	2	11	9	2	16	14	2	16	15	1	11	11	0	17	16	1	26	23	3	11	8	3	20	19	1	13	12	1	21	20	1	18	18	0	22	21	1	18	18	0	14	13	1	19	18	1	16	16	0	10	10	0
NC_059183.1	16419551	16419552	*	13	6	7	14	13	1	14	13	1	12	12	0	12	12	0	25	11	14	21	21	0	10	10	0	16	0	16	22	20	2	17	5	12	17	15	2	17	16	1	15	15	0	14	14	0	15	15	0	25	25	0	12	8	4	13	12	1	19	9	10	19	18	1
NC_059183.1	16473917	16473918	*	16	15	1	24	23	1	25	23	2	19	18	1	19	18	1	38	37	1	31	28	3	21	21	0	24	24	0	34	30	4	20	20	0	15	14	1	19	19	0	19	19	0	24	21	3	24	24	0	30	26	4	27	26	1	38	22	16	19	19	0	21	20	1
NC_059183.1	16474156	16474157	*	13	12	1	12	11	1	15	14	1	16	13	3	11	11	0	16	15	1	21	20	1	22	21	1	11	9	2	18	17	1	13	13	0	11	11	0	11	10	1	14	14	0	13	13	0	18	15	3	16	15	1	12	11	1	23	23	0	15	14	1	11	11	0
NC_059183.1	16484641	16484642	*	25	22	3	18	18	0	26	22	4	15	13	2	12	11	1	22	19	3	21	19	2	16	16	0	24	24	0	26	21	5	18	16	2	22	21	1	13	13	0	23	20	3	13	13	0	18	17	1	24	23	1	23	22	1	24	24	0	15	15	0	18	18	0
NC_059183.1	16655685	16655686	*	14	9	5	12	11	1	22	22	0	15	14	1	18	18	0	15	7	8	13	5	8	11	11	0	13	5	8	19	17	2	10	10	0	18	17	1	13	7	6	11	10	1	16	4	12	26	24	2	19	10	9	21	14	7	18	11	7	10	4	6	23	20	3
NC_059183.1	16655717	16655718	*	15	15	0	12	11	1	26	26	0	16	16	0	16	16	0	15	12	3	13	13	0	14	12	2	12	9	3	18	17	1	11	11	0	17	17	0	14	14	0	11	11	0	17	16	1	21	20	1	19	19	0	22	20	2	17	17	0	12	9	3	24	20	4
NC_059183.1	16655719	16655720	*	14	14	0	13	12	1	26	26	0	16	16	0	16	16	0	15	13	2	14	13	1	14	11	3	12	9	3	18	17	1	11	11	0	17	17	0	14	14	0	10	10	0	17	17	0	20	20	0	18	18	0	22	21	1	16	16	0	12	10	2	23	19	4
NC_059183.1	16655751	16655752	*	14	6	8	15	15	0	31	27	4	19	17	2	14	14	0	14	8	6	15	7	8	13	11	2	10	2	8	18	14	4	10	10	0	20	18	2	17	10	7	10	10	0	17	6	11	15	14	1	17	11	6	20	10	10	18	10	8	14	7	7	22	18	4
NC_059183.1	16655843	16655844	*	14	13	1	12	12	0	24	24	0	16	16	0	17	15	2	16	16	0	18	18	0	11	10	1	11	10	1	18	18	0	11	10	1	14	14	0	12	12	0	15	15	0	16	14	2	10	10	0	14	13	1	14	13	1	15	13	2	11	10	1	19	18	1
NC_059183.1	16657469	16657470	*	13	3	10	16	0	16	29	1	28	14	1	13	20	1	19	28	0	28	14	0	14	19	1	18	16	0	16	26	1	25	15	0	15	23	0	23	15	0	15	26	0	26	20	0	20	25	0	25	17	0	17	21	1	20	11	0	11	24	3	21	16	0	16
NC_059183.1	16722937	16722938	*	14	14	0	14	0	14	14	6	8	12	5	7	12	0	12	23	2	21	22	22	0	21	1	20	11	4	7	12	12	0	16	7	9	17	6	11	22	22	0	17	6	11	13	7	6	17	7	10	19	9	10	13	2	11	11	11	0	17	7	10	17	17	0
NC_059183.1	16747162	16747163	*	14	4	10	17	11	6	23	5	18	28	18	10	12	2	10	26	11	15	24	3	21	18	2	16	14	0	14	27	4	23	21	4	17	19	7	12	28	18	10	12	3	9	20	1	19	12	9	3	22	10	12	28	19	9	19	0	19	22	9	13	20	8	12
NC_059183.1	16747191	16747192	*	13	5	8	16	1	15	19	0	19	26	0	26	11	0	11	25	1	24	21	1	20	17	0	17	10	0	10	26	0	26	21	0	21	18	0	18	27	11	16	13	1	12	18	0	18	14	0	14	21	8	13	28	1	27	15	2	13	20	4	16	18	0	18
NC_059183.1	16754099	16754100	*	16	7	9	22	1	21	30	25	5	12	0	12	16	0	16	21	2	19	25	9	16	21	1	20	15	11	4	23	2	21	10	1	9	15	8	7	18	0	18	27	7	20	25	9	16	26	0	26	24	7	17	22	2	20	28	27	1	23	1	22	19	0	19
NC_059183.1	16788199	16788200	*	20	10	10	11	1	10	21	0	21	15	0	15	11	0	11	19	0	19	21	0	21	19	0	19	11	0	11	18	0	18	10	0	10	10	0	10	15	0	15	12	0	12	16	0	16	18	0	18	22	0	22	20	0	20	12	0	12	14	0	14	18	0	18
NC_059183.1	16788202	16788203	*	20	10	10	11	1	10	22	0	22	15	0	15	11	0	11	21	0	21	21	0	21	19	0	19	11	0	11	18	0	18	10	0	10	10	0	10	16	0	16	12	0	12	16	0	16	17	0	17	22	0	22	21	0	21	12	0	12	14	0	14	18	0	18
NC_059183.1	16788213	16788214	*	19	7	12	12	1	11	23	0	23	15	0	15	11	0	11	22	0	22	21	0	21	19	0	19	12	0	12	18	0	18	10	0	10	10	0	10	16	0	16	13	0	13	15	0	15	17	0	17	22	1	21	20	0	20	10	0	10	14	0	14	20	1	19
NC_059183.1	17022661	17022662	*	11	6	5	13	9	4	18	8	10	17	9	8	13	8	5	27	14	13	18	10	8	20	12	8	20	11	9	24	13	11	10	7	3	26	17	9	18	8	10	11	8	3	28	17	11	17	10	7	18	11	7	21	12	9	20	12	8	19	10	9	13	10	3
NC_059183.1	17022730	17022731	*	16	16	0	13	13	0	20	18	2	15	15	0	14	13	1	32	32	0	21	21	0	21	20	1	18	17	1	29	28	1	10	9	1	20	20	0	16	16	0	10	10	0	29	28	1	17	16	1	17	17	0	20	20	0	15	14	1	25	25	0	18	18	0
NC_059183.1	17022760	17022761	*	16	15	1	14	13	1	23	18	5	21	20	1	14	13	1	30	26	4	23	23	0	23	22	1	17	17	0	36	34	2	11	10	1	19	18	1	17	16	1	12	10	2	36	33	3	20	18	2	19	18	1	21	21	0	16	14	2	25	22	3	17	17	0
NC_059183.1	17201965	17201966	*	19	18	1	17	17	0	20	19	1	10	9	1	18	17	1	26	26	0	31	29	2	18	18	0	14	14	0	16	15	1	15	15	0	23	23	0	22	17	5	17	17	0	20	19	1	26	26	0	20	18	2	26	26	0	23	23	0	23	23	0	14	12	2
NC_059183.1	17201995	17201996	*	18	17	1	15	15	0	25	23	2	11	10	1	16	16	0	25	24	1	34	32	2	17	17	0	18	18	0	18	17	1	15	15	0	24	23	1	23	20	3	18	17	1	17	17	0	22	22	0	19	16	3	23	22	1	19	19	0	25	24	1	15	13	2
NC_059183.1	17327147	17327148	*	21	19	2	31	19	12	10	7	3	16	12	4	21	15	6	27	16	11	23	13	10	23	20	3	18	15	3	14	10	4	15	6	9	27	17	10	24	13	11	16	12	4	23	16	7	25	17	8	28	16	12	19	15	4	15	13	2	22	16	6	24	19	5
NC_059183.1	17327192	17327193	*	24	20	4	33	17	16	12	8	4	15	12	3	22	11	11	28	14	14	26	14	12	16	13	3	17	12	5	12	11	1	14	9	5	27	18	9	23	12	11	17	11	6	26	11	15	25	18	7	26	11	15	19	15	4	11	10	1	25	17	8	24	17	7
NC_059183.1	17327264	17327265	*	20	18	2	27	15	12	12	9	3	14	10	4	17	10	7	30	13	17	22	11	11	11	9	2	12	8	4	10	10	0	15	12	3	19	12	7	19	11	8	19	11	8	25	16	9	24	19	5	16	7	9	17	14	3	14	12	2	21	14	7	22	18	4
NC_059183.1	17327278	17327279	*	18	16	2	22	13	9	10	9	1	11	8	3	15	7	8	29	13	16	20	9	11	11	9	2	11	9	2	10	10	0	12	11	1	15	10	5	18	11	7	19	11	8	23	14	9	19	15	4	13	5	8	17	15	2	13	12	1	19	13	6	21	17	4
NC_059183.1	17409157	17409158	*	13	6	7	11	11	0	19	12	7	22	13	9	31	15	16	47	21	26	13	12	1	31	21	10	15	12	3	22	17	5	19	12	7	16	15	1	11	10	1	10	9	1	23	13	10	51	17	34	19	16	3	34	19	15	31	29	2	23	12	11	21	6	15
NC_059183.1	17409294	17409295	*	17	9	8	17	6	11	30	14	16	30	15	15	34	10	24	46	16	30	22	20	2	22	12	10	13	6	7	30	15	15	18	7	11	16	15	1	18	17	1	10	9	1	26	8	18	55	13	42	23	16	7	27	13	14	20	17	3	22	13	9	32	10	22
NC_059183.1	17409326	17409327	*	23	15	8	20	8	12	35	18	17	28	19	9	33	5	28	43	15	28	21	16	5	18	4	14	15	6	9	32	21	11	25	9	16	14	12	2	18	17	1	11	8	3	27	0	27	59	10	49	21	15	6	32	12	20	22	16	6	27	16	11	43	9	34
NC_059183.1	17634242	17634243	*	13	13	0	15	15	0	20	10	10	11	10	1	11	11	0	22	20	2	22	19	3	11	10	1	16	16	0	27	26	1	11	5	6	23	22	1	14	13	1	23	23	0	12	12	0	12	12	0	17	17	0	30	27	3	14	13	1	15	13	2	13	12	1
NC_059183.1	17941391	17941392	*	16	8	8	11	10	1	29	29	0	25	25	0	13	13	0	23	22	1	18	18	0	22	20	2	30	22	8	42	41	1	33	33	0	21	21	0	25	25	0	27	24	3	20	19	1	35	34	1	32	31	1	30	29	1	20	18	2	28	28	0	28	28	0
NC_059183.1	17941401	17941402	*	13	8	5	11	10	1	29	29	0	25	24	1	15	15	0	23	21	2	15	15	0	20	18	2	31	23	8	40	39	1	27	27	0	19	18	1	26	24	2	27	24	3	20	19	1	31	29	2	32	30	2	31	26	5	21	19	2	29	28	1	28	27	1
NC_059183.1	17941407	17941408	*	13	5	8	11	11	0	27	25	2	25	24	1	15	15	0	25	24	1	13	12	1	20	15	5	33	16	17	38	36	2	27	25	2	19	17	2	27	25	2	27	22	5	19	18	1	32	30	2	31	25	6	32	29	3	21	19	2	29	28	1	28	24	4
NC_059183.1	17982823	17982824	*	16	9	7	18	16	2	12	12	0	19	18	1	10	7	3	16	15	1	21	17	4	13	4	9	10	9	1	19	18	1	16	14	2	14	7	7	14	7	7	12	12	0	22	21	1	17	11	6	19	19	0	14	12	2	19	8	11	13	6	7	20	19	1
NC_059183.1	17982853	17982854	*	11	4	7	21	18	3	14	13	1	21	19	2	16	10	6	15	15	0	21	17	4	14	5	9	10	10	0	20	17	3	16	13	3	15	6	9	16	8	8	13	12	1	22	21	1	13	6	7	20	20	0	15	12	3	17	5	12	15	5	10	21	18	3
NC_059183.1	18099287	18099288	*	14	12	2	16	13	3	21	18	3	24	21	3	15	14	1	22	18	4	21	14	7	18	18	0	20	17	3	26	23	3	22	20	2	18	17	1	20	14	6	17	14	3	27	27	0	25	22	3	19	15	4	29	25	4	14	14	0	30	25	5	17	14	3
NC_059183.1	18099306	18099307	*	17	16	1	17	16	1	23	21	2	21	20	1	13	13	0	26	23	3	29	25	4	18	18	0	21	19	2	27	26	1	25	23	2	18	17	1	19	17	2	20	19	1	29	28	1	27	25	2	18	17	1	33	32	1	13	13	0	32	31	1	17	15	2
NC_059183.1	18099478	18099479	*	19	7	12	38	26	12	31	15	16	22	16	6	23	11	12	32	17	15	33	20	13	17	7	10	23	19	4	27	14	13	21	18	3	25	21	4	19	9	10	30	28	2	25	23	2	25	13	12	19	16	3	23	20	3	23	17	6	27	9	18	19	11	8
NC_059183.1	18099536	18099537	*	24	8	16	39	39	0	29	0	29	23	0	23	25	24	1	31	0	31	26	26	0	17	0	17	24	12	12	25	0	25	20	10	10	21	7	14	20	11	9	26	13	13	26	7	19	23	0	23	22	21	1	19	9	10	20	20	0	23	11	12	18	17	1
NC_059183.1	18119329	18119330	*	27	24	3	19	13	6	29	28	1	21	14	7	22	19	3	21	17	4	14	9	5	16	14	2	15	12	3	23	22	1	20	17	3	26	24	2	29	21	8	22	18	4	14	11	3	22	16	6	18	15	3	24	22	2	19	13	6	30	25	5	20	14	6
NC_059183.1	18119419	18119420	*	22	19	3	20	19	1	19	18	1	18	18	0	22	22	0	19	15	4	19	18	1	15	13	2	13	13	0	21	19	2	16	15	1	22	21	1	18	18	0	15	15	0	12	12	0	18	18	0	16	16	0	23	22	1	28	27	1	31	30	1	11	11	0
NC_059183.1	18119445	18119446	*	16	13	3	15	15	0	12	11	1	15	15	0	18	17	1	16	16	0	20	18	2	18	18	0	15	14	1	19	19	0	16	15	1	19	17	2	10	10	0	13	12	1	11	11	0	14	14	0	20	20	0	23	23	0	28	28	0	27	27	0	10	10	0
NC_059183.1	18285966	18285967	*	21	19	2	15	13	2	26	24	2	22	22	0	16	16	0	17	17	0	14	13	1	16	14	2	15	14	1	32	31	1	14	14	0	19	19	0	15	15	0	22	21	1	20	19	1	19	19	0	16	14	2	18	16	2	27	27	0	13	11	2	24	22	2
NC_059183.1	18286045	18286046	*	16	15	1	18	15	3	27	23	4	17	17	0	17	15	2	18	17	1	19	14	5	21	18	3	11	10	1	29	24	5	15	15	0	18	16	2	16	12	4	20	16	4	19	16	3	20	19	1	15	14	1	21	19	2	27	25	2	15	13	2	24	20	4
NC_059183.1	18286079	18286080	*	14	14	0	16	16	0	19	17	2	14	12	2	12	12	0	17	16	1	18	18	0	19	18	1	10	9	1	22	21	1	10	10	0	22	22	0	15	13	2	16	15	1	13	13	0	18	18	0	13	12	1	17	17	0	23	23	0	14	12	2	17	17	0
NC_059183.1	18328358	18328359	*	22	5	17	16	0	16	30	0	30	22	0	22	18	0	18	20	0	20	19	0	19	13	0	13	15	0	15	28	0	28	15	0	15	14	0	14	11	0	11	20	0	20	21	0	21	21	0	21	20	0	20	22	0	22	11	0	11	22	0	22	15	0	15
NC_059183.1	18328364	18328365	*	22	8	14	16	1	15	30	0	30	22	0	22	19	0	19	21	0	21	21	1	20	13	0	13	15	1	14	28	0	28	15	0	15	15	0	15	12	0	12	21	0	21	21	0	21	22	0	22	20	0	20	23	0	23	10	0	10	22	0	22	15	0	15
NC_059183.1	18442152	18442153	*	13	13	0	19	19	0	22	21	1	18	16	2	18	18	0	25	13	12	18	16	2	14	14	0	17	0	17	27	15	12	14	14	0	23	23	0	12	10	2	17	5	12	23	14	9	22	21	1	19	17	2	15	14	1	23	22	1	18	16	2	15	14	1
NC_059183.1	18451855	18451856	*	22	21	1	17	15	2	23	18	5	16	16	0	11	10	1	25	19	6	19	17	2	16	15	1	17	17	0	18	16	2	24	24	0	25	24	1	22	19	3	19	18	1	27	24	3	16	16	0	21	20	1	12	12	0	17	16	1	17	17	0	23	20	3
NC_059183.1	18608509	18608510	*	22	21	1	21	19	2	34	34	0	26	25	1	25	24	1	29	27	2	29	29	0	16	15	1	17	16	1	36	34	2	36	35	1	30	30	0	26	26	0	25	24	1	24	23	1	26	25	1	27	27	0	27	26	1	17	17	0	31	30	1	28	27	1
NC_059183.1	18608527	18608528	*	23	22	1	22	19	3	31	30	1	23	21	2	23	22	1	30	30	0	29	28	1	14	12	2	19	18	1	34	33	1	31	29	2	33	32	1	24	23	1	25	25	0	22	22	0	29	29	0	26	24	2	27	27	0	19	18	1	29	28	1	27	26	1
NC_059183.1	18608542	18608543	*	20	17	3	21	18	3	28	25	3	21	20	1	22	18	4	30	27	3	26	22	4	14	13	1	18	17	1	31	27	4	30	27	3	32	31	1	23	21	2	24	23	1	22	21	1	30	28	2	27	24	3	27	22	5	18	17	1	26	24	2	27	26	1
NC_059183.1	18608614	18608615	*	21	19	2	25	24	1	24	23	1	21	21	0	19	18	1	20	17	3	23	20	3	15	14	1	17	17	0	32	30	2	24	23	1	22	20	2	20	20	0	22	21	1	21	20	1	20	19	1	25	23	2	24	23	1	17	17	0	24	23	1	23	22	1
NC_059183.1	18632762	18632763	*	10	10	0	15	15	0	15	13	2	21	18	3	22	22	0	27	27	0	20	19	1	18	17	1	14	12	2	19	19	0	13	12	1	23	23	0	27	26	1	10	10	0	17	17	0	16	16	0	21	21	0	21	16	5	22	21	1	17	16	1	11	10	1
NC_059183.1	18793922	18793923	*	17	15	2	18	15	3	26	21	5	18	16	2	17	16	1	16	12	4	21	19	2	20	17	3	14	13	1	24	18	6	14	14	0	23	22	1	24	22	2	22	18	4	16	14	2	20	15	5	20	18	2	17	16	1	22	19	3	20	18	2	15	11	4
NC_059183.1	18793955	18793956	*	16	14	2	16	12	4	19	17	2	16	16	0	14	13	1	16	15	1	17	14	3	20	18	2	14	12	2	22	21	1	13	11	2	20	19	1	21	19	2	21	20	1	15	15	0	19	18	1	21	16	5	16	16	0	25	22	3	18	16	2	14	13	1
NC_059183.1	18834413	18834414	*	22	21	1	15	14	1	20	18	2	23	23	0	20	18	2	21	20	1	19	15	4	13	11	2	24	21	3	25	20	5	22	21	1	23	22	1	21	19	2	25	23	2	30	28	2	19	16	3	28	25	3	16	13	3	12	11	1	22	21	1	24	21	3
NC_059183.1	18834429	18834430	*	24	22	2	14	8	6	22	18	4	22	21	1	17	17	0	23	22	1	21	18	3	15	12	3	24	21	3	25	22	3	22	18	4	24	23	1	21	20	1	24	22	2	27	26	1	17	15	2	27	24	3	16	14	2	11	10	1	21	18	3	24	22	2
NC_059183.1	18834467	18834468	*	22	22	0	16	16	0	22	21	1	20	20	0	18	18	0	22	20	2	21	20	1	16	16	0	27	27	0	30	29	1	20	20	0	27	26	1	22	20	2	23	20	3	29	29	0	17	17	0	28	27	1	19	15	4	12	11	1	24	24	0	26	25	1
NC_059183.1	18834566	18834567	*	11	11	0	11	10	1	17	17	0	16	14	2	19	18	1	24	23	1	21	20	1	15	15	0	18	18	0	27	23	4	13	12	1	21	20	1	15	14	1	14	12	2	17	15	2	16	16	0	19	18	1	14	13	1	17	17	0	12	12	0	21	21	0
NC_059183.1	18886532	18886533	*	13	13	0	13	11	2	20	20	0	16	15	1	11	11	0	18	18	0	17	15	2	15	13	2	17	16	1	29	28	1	20	19	1	20	20	0	25	24	1	18	17	1	24	21	3	27	26	1	17	16	1	15	15	0	11	10	1	17	16	1	20	18	2
NC_059183.1	18907428	18907429	*	17	6	11	12	12	0	16	15	1	16	15	1	15	13	2	20	7	13	31	18	13	12	8	4	10	8	2	25	25	0	13	11	2	13	13	0	19	19	0	20	20	0	12	5	7	10	6	4	17	15	2	15	15	0	39	36	3	12	7	5	21	21	0
NC_059183.1	18927264	18927265	*	22	22	0	11	10	1	21	20	1	11	10	1	15	15	0	22	22	0	20	20	0	15	15	0	14	14	0	20	19	1	23	23	0	24	24	0	13	13	0	22	22	0	11	11	0	11	11	0	20	20	0	12	12	0	13	12	1	19	19	0	17	17	0
NC_059183.1	18975674	18975675	*	19	18	1	20	17	3	26	26	0	26	24	2	26	26	0	24	24	0	23	19	4	18	17	1	12	12	0	24	24	0	13	13	0	25	24	1	16	15	1	20	18	2	21	20	1	24	23	1	15	14	1	23	22	1	26	25	1	22	20	2	25	25	0
NC_059183.1	18975707	18975708	*	20	20	0	28	26	2	28	28	0	31	31	0	27	27	0	30	30	0	26	24	2	25	24	1	15	14	1	29	29	0	16	16	0	27	26	1	23	23	0	23	23	0	19	18	1	27	27	0	18	18	0	25	25	0	27	27	0	28	28	0	30	28	2
NC_059183.1	18975829	18975830	*	25	22	3	26	21	5	29	24	5	19	10	9	17	5	12	37	26	11	31	21	10	29	24	5	10	9	1	23	22	1	13	13	0	17	14	3	24	20	4	27	21	6	32	26	6	24	17	7	19	16	3	19	12	7	16	14	2	25	19	6	23	15	8
NC_059184.1	99470	99471	*	15	12	3	12	11	1	16	16	0	14	10	4	16	9	7	25	23	2	23	14	9	11	9	2	13	9	4	21	17	4	19	14	5	16	12	4	20	16	4	15	9	6	24	16	8	16	14	2	15	11	4	15	13	2	18	13	5	22	17	5	12	11	1
NC_059184.1	99502	99503	*	12	7	5	11	4	7	15	9	6	17	8	9	16	6	10	21	7	14	21	11	10	13	7	6	14	5	9	22	13	9	15	7	8	20	11	9	22	14	8	12	3	9	24	12	12	14	5	9	12	7	5	18	7	11	18	13	5	22	9	13	12	7	5
NC_059184.1	99555	99556	*	15	12	3	10	9	1	12	12	0	16	15	1	14	14	0	15	15	0	19	19	0	13	12	1	17	16	1	20	20	0	14	14	0	16	16	0	16	15	1	12	12	0	21	20	1	14	14	0	13	11	2	16	15	1	18	18	0	21	20	1	10	10	0
NC_059184.1	106131	106132	*	15	13	2	13	12	1	25	19	6	16	13	3	17	7	10	27	21	6	25	21	4	14	5	9	18	16	2	31	26	5	12	10	2	22	20	2	16	14	2	18	14	4	24	20	4	10	4	6	16	12	4	14	11	3	15	5	10	20	17	3	13	9	4
NC_059184.1	184362	184363	*	15	11	4	10	8	2	16	13	3	14	13	1	16	14	2	23	23	0	17	14	3	15	14	1	17	17	0	25	24	1	13	13	0	11	11	0	15	10	5	11	11	0	17	14	3	13	12	1	20	19	1	15	15	0	10	8	2	12	10	2	19	16	3
NC_059184.1	184398	184399	*	17	14	3	10	9	1	19	9	10	13	12	1	20	19	1	24	22	2	13	12	1	17	17	0	16	16	0	23	22	1	14	13	1	15	13	2	13	11	2	21	19	2	16	14	2	22	22	0	17	16	1	15	14	1	11	10	1	16	15	1	17	17	0
NC_059184.1	231546	231547	*	13	13	0	22	18	4	14	11	3	18	17	1	20	16	4	26	20	6	22	17	5	10	10	0	22	17	5	22	19	3	26	19	7	24	19	5	21	19	2	26	24	2	21	18	3	28	25	3	18	16	2	32	29	3	24	23	1	24	21	3	25	23	2
NC_059184.1	231693	231694	*	12	10	2	17	17	0	32	27	5	22	20	2	18	16	2	19	15	4	23	21	2	22	19	3	15	15	0	24	13	11	19	16	3	25	23	2	10	10	0	19	18	1	15	14	1	23	21	2	18	17	1	20	13	7	53	49	4	21	16	5	20	19	1
NC_059184.1	231794	231795	*	15	15	0	18	18	0	32	29	3	32	32	0	12	10	2	23	21	2	31	30	1	28	28	0	15	14	1	29	29	0	23	21	2	23	22	1	14	13	1	15	15	0	20	19	1	30	29	1	21	20	1	24	24	0	54	52	2	22	21	1	19	19	0
NC_059184.1	231803	231804	*	14	14	0	16	16	0	32	31	1	29	28	1	14	14	0	25	22	3	31	30	1	29	29	0	17	16	1	28	25	3	23	22	1	24	22	2	14	14	0	16	16	0	20	19	1	30	30	0	21	20	1	26	24	2	53	51	2	25	24	1	20	20	0
NC_059184.1	231863	231864	*	14	13	1	21	16	5	26	24	2	25	21	4	14	12	2	24	21	3	32	31	1	24	21	3	20	17	3	21	19	2	20	19	1	23	21	2	18	16	2	15	12	3	12	11	1	26	24	2	28	26	2	21	20	1	49	43	6	30	26	4	16	14	2
NC_059184.1	322605	322606	*	22	3	19	25	1	24	19	0	19	22	6	16	23	1	22	19	0	19	25	0	25	23	1	22	16	1	15	29	0	29	18	3	15	17	0	17	19	5	14	19	0	19	18	0	18	20	2	18	21	1	20	16	4	12	11	1	10	21	0	21	22	0	22
NC_059184.1	322678	322679	*	16	13	3	21	19	2	23	22	1	24	22	2	24	21	3	12	12	0	22	19	3	18	16	2	16	15	1	24	20	4	16	16	0	12	11	1	17	15	2	19	16	3	18	16	2	24	20	4	25	25	0	16	13	3	16	14	2	22	19	3	13	10	3
